claim_id  claim  label  claim_url  reason  categories  speaker  checker  tags  article_title  publish_date  claim_date
876   A virus for the cell phone   Fiction!   https://www.truthorfiction.com/cellvirus/   None   computers   None   None   None   A virus for the cell phone   Mar 17, 2015   None
877   Forward an email about a middle-aged Barbie doll and see a great video   Fiction!   https://www.truthorfiction.com/barbie/   None   computers   None   None   None   Forward an email about a middle-aged Barbie doll and see a great video   Mar 17, 2015   None
878   AOL Virus-Forward an email to protect yourself from it   Fiction!   https://www.truthorfiction.com/aolhack/   None   computers   None   None   None   AOL Virus-Forward an email to protect yourself from it   Mar 17, 2015   None
879   AOL Instant Messaging will disappear if you don’t forward emails about it   Fiction!   https://www.truthorfiction.com/aolmessaging/   None   computers   None   None   None   AOL Instant Messaging will disappear if you don’t forward emails about it   Mar 17, 2015   None
880   Disney and Microsoft will pay you for forwarding an email about them   Fiction!   https://www.truthorfiction.com/disneygates/   None   computers   None   None   None   Disney and Microsoft will pay you for forwarding an email about them   Mar 17, 2015   None
881   “The Beast,” a supercomputer in Belgium with every person on earth in it   Fiction!   https://www.truthorfiction.com/beastofbelgium/   None   computers   None   None   None   “The Beast,” a supercomputer in Belgium with every person on earth in it   Mar 17, 2015   None
882   Six-year-old Amanda Bundy needs prayer for a massive tumor   Previously Truth! Now Resolved!   https://www.truthorfiction.com/amandabundy/   None   computers   None   None   None   Six-year-old Amanda Bundy needs prayer for a massive tumor   Mar 17, 2015   None
883   Amy Bruce, a sick little girl, will get help from forwarded emails   Fiction!   https://www.truthorfiction.com/amybruce/   None   computers   None   None   None   Amy Bruce, a sick little girl, will get help from forwarded emails   Mar 17, 2015   None
884   UPS, Fed Ex, USPS Delivery Failure Notice   Virus!   https://www.truthorfiction.com/ups-fed-ex-virus/   None   computers   None   None   None   UPS, Fed Ex, USPS Delivery Failure Notice   Mar 17, 2015   None
885   Use BCC for group emails   Truth!   https://www.truthorfiction.com/usebcc/   None   computers   None   None   None   Use BCC for group emails   Mar 17, 2015   None
886   Ban Internet taxes   Truth!   https://www.truthorfiction.com/taxes/   None   computers   None   None   None   Ban Internet taxes   Mar 17, 2015   None
887   Video Warning about Head and Shoulders or Dove Shampoo   Fiction!   https://www.truthorfiction.com/head-and-shoulders-warning/   None   computers   None   None   None   Video Warning about Head and Shoulders or Dove Shampoo   Mar 17, 2015   None
888   Heartbleed Bug Vulnerability Warning   Truth!   https://www.truthorfiction.com/heartbleed/   None   computers   None   None   None   Heartbleed Bug Vulnerability Warning   Mar 17, 2015   None
889   Facebook Censored Obama Critics   Fiction!   https://www.truthorfiction.com/facebook-censored-obama-critics/   None   computers   None   None   None   Facebook Censored Obama Critics   Mar 17, 2015   None
890   Giraffe Riddle on Facebook   Truth!   https://www.truthorfiction.com/facebook-giraffe-riddle/   None   computers   None   None   None   Giraffe Riddle on Facebook   Mar 17, 2015   None
891   Security Compromise at Ebay Resulted in Requests to Change Passwords   Truth!   https://www.truthorfiction.com/ebay-password-change/   None   computers   None   None   None   Security Compromise at Ebay Resulted in Requests to Change Passwords   Mar 17, 2015   None
892   Click “Like” on Facebook to Help Boy Who Was Shot by Stepfather–Fiction!      https://www.truthorfiction.com/clicking-like-for-donation/   None   computers   None   None   None   Click “Like” on Facebook to Help Boy Who Was Shot by Stepfather–Fiction!   Mar 17, 2015   None
893   General Mills issues apology for a CD-ROM in cereal boxes that includes the Bible   Truth!   https://www.truthorfiction.com/cheerios/   None   computers   None   None   None   General Mills issues apology for a CD-ROM in cereal boxes that includes the Bible   Mar 17, 2015   None
894   Muslim Owner of Texaco In Bogalusa, LA Refuses to Serve Member of Military   Fiction!   https://www.truthorfiction.com/bogalusa-texaco/   None   computers   None   None   None   Muslim Owner of Texaco In Bogalusa, LA Refuses to Serve Member of Military   Mar 17, 2015   None
895   Warning: Posting Smartphone Photos in Social Networks   Truth!   https://www.truthorfiction.com/warning-posting-smartphone-photos/   None   computers   None   None   None   Warning: Posting Smartphone Photos in Social Networks   Mar 17, 2015   None
896   The WTC Survivor or WTC virus   Fiction!   https://www.truthorfiction.com/wtc/   None   computers   None   None   None   The WTC Survivor or WTC virus   Mar 17, 2015   None
897   The United Nations and the Internet   Truth!   https://www.truthorfiction.com/un-internet/   None   computers   None   None   None   The United Nations and the Internet   Mar 17, 2015   None
898   Renew your email account because it’s been suspended   Fiction!   https://www.truthorfiction.com/spammers/   None   computers   None   None   None   Renew your email account because it’s been suspended   Mar 17, 2015   None
899   Child porn credit card charge?   Fiction!   https://www.truthorfiction.com/pornspam/   None   computers   None   None   None   Child porn credit card charge?   Mar 17, 2015   None
900   Popular Mechanics photo from 1954 predicting the look of the home computer in 2004   Fiction!   https://www.truthorfiction.com/randpix/   None   computers   None   None   None   Popular Mechanics photo from 1954 predicting the look of the home computer in 2004   Mar 17, 2015   None
901   Email about a PayPal Class Action Settlement   Truth!   https://www.truthorfiction.com/paypalsettle/   None   computers   None   None   None   Email about a PayPal Class Action Settlement   Mar 17, 2015   None
902   The Mondex chip for the right hand and forehead   Mostly Fiction!   https://www.truthorfiction.com/mondex/   None   computers   None   None   None   The Mondex chip for the right hand and forehead   Mar 17, 2015   None
903   Life is Beautiful Virus   Fiction!   https://www.truthorfiction.com/lifeisbeautfiul/   None   computers   None   None   None   Life is Beautiful Virus   Mar 17, 2015   None
904   Mapping telephone numbers on Google   Truth!   https://www.truthorfiction.com/google/   None   computers   None   None   None   Mapping telephone numbers on Google   Mar 17, 2015   None
905   The “friendlygreetings” e-card that acts like a virus   Truth!   https://www.truthorfiction.com/e-card/   None   computers   None   None   None   The “friendlygreetings” e-card that acts like a virus   Mar 17, 2015   None
906   Forward a friendship email to friends and see a video on your screen   Fiction!   https://www.truthorfiction.com/friends-forever/   None   computers   None   None   None   Forward a friendship email to friends and see a video on your screen   Mar 17, 2015   None
907   Applebees restaurants gift certificates for forwarding an email for them   Fiction!   https://www.truthorfiction.com/applebees/   None   computers   None   None   None   Applebees restaurants gift certificates for forwarding an email for them   Mar 17, 2015   None
908   A Card for You, Virtual Card For You, or Postcard Virus Warning   Mostly Fiction!   https://www.truthorfiction.com/a-card-for-you/   None   computers   None   None   None   A Card for You, Virtual Card For You, or Postcard Virus Warning   Mar 17, 2015   None
909   WhatsApp Notification of a Voice Message   Virus!   https://www.truthorfiction.com/whatsapp-voice-message/   None   computers   None   None   None   WhatsApp Notification of a Voice Message   Mar 17, 2015   None
910   Billing Statements From UPS   Fiction! & Scam!   https://www.truthorfiction.com/ups-billing-scam/   None   computers   None   None   None   Billing Statements From UPS   Mar 17, 2015   None
911   Talking Angela iPhone App Warning    Fiction!   https://www.truthorfiction.com/talking-angela-app/   None   computers   None   None   None   Talking Angela iPhone App Warning   Mar 17, 2015   None
912   Homeland Security Warns to Disable Java in Computers   Truth!   https://www.truthorfiction.com/java-dhs-warning/   None   computers   None   None   None   Homeland Security Warns to Disable Java in Computers   Mar 17, 2015   None
913   eMails Advertising Insurance May Lead to Computer Virus   Truth!   https://www.truthorfiction.com/fake-insurance-ads/   None   computers   None   None   None   eMails Advertising Insurance May Lead to Computer Virus   Mar 17, 2015   None
914   Intuit or Quickbooks Has Sent You a notice by Email   Phishing Scam!   https://www.truthorfiction.com/intuit-phish/   None   computers   None   None   None   Intuit or Quickbooks Has Sent You a notice by Email   Mar 17, 2015   None
915   Free Ericsson laptops?   Fiction!   https://www.truthorfiction.com/ericsson-laptop/   None   computers   None   None   None   Free Ericsson laptops?   Mar 17, 2015   None
916   Email from an airline with information about an e-ticket   Virus!   https://www.truthorfiction.com/e-ticket-virus/   None   computers   None   None   None   Email from an airline with information about an e-ticket   Mar 17, 2015   None
917   Crypto Locker Virus Warning   Truth!   https://www.truthorfiction.com/crypto-locker-100913/   None   computers   None   None   None   Crypto Locker Virus Warning   Mar 17, 2015   None
918   Your Craigslist Account has been Blocked!    Phishing Scam!   https://www.truthorfiction.com/craigslist-account-deactivated-scam/   None   computers   None   None   None   Your Craigslist Account has been Blocked!   Mar 17, 2015   None
919   Candy Swipe vs. Candy Crush    Truth!   https://www.truthorfiction.com/candy-swipe-candy-crush/   None   computers   None   None   None   Candy Swipe vs. Candy Crush   Mar 17, 2015   None
920   Bitstrips App a Secret Spyware for NSA   Fiction! & Satire!   https://www.truthorfiction.com/bitstrips-app-nsa/   None   computers   None   None   None   Bitstrips App a Secret Spyware for NSA   Mar 17, 2015   None
921   A Complaint Has Been Filed Against You With The Better Business Bureau   Fiction! & Scam!   https://www.truthorfiction.com/bbb-scam/   None   computers   None   None   None   A Complaint Has Been Filed Against You With The Better Business Bureau   Mar 17, 2015   None
922   Bendy iPhone 6 Plus   Truth!   https://www.truthorfiction.com/bendy-iphone-6/   None   computers   None   None   None   Bendy iPhone 6 Plus   Mar 17, 2015   None
923   Amanda Todd’s YouTube Video on Struggling, Bullying, Suicide and Self Harm   Truth!   https://www.truthorfiction.com/amanda-todd/   None   computers   None   None   None   Amanda Todd’s YouTube Video on Struggling, Bullying, Suicide and Self Harm   Mar 17, 2015   None
924   Yahoo Wants You to Update Your Account Information   Phishing!   https://www.truthorfiction.com/yahoo-phish/   None   computers   None   None   None   Yahoo Wants You to Update Your Account Information   Mar 17, 2015   None
925   Beware of a Short Email, Even if From Someone You Know, That Simply Asks You to Click a Link, It Could Infect Your Computer    Virus Warning!   https://www.truthorfiction.com/zombies/   None   computers   None   None   None   Beware of a Short Email, Even if From Someone You Know, That Simply Asks You to Click a Link, It Could Infect Your Computer   Mar 17, 2015   None
926   Verizon FiOS Defends Porn as a “Tremendous Benefit To Consumers”   Truth!   https://www.truthorfiction.com/verizon-fios-porn/   None   computers   None   None   None   Verizon FiOS Defends Porn as a “Tremendous Benefit To Consumers”   Mar 17, 2015   None
927   Request from Whatsapp to Forward Messages to Friends   Fiction!   https://www.truthorfiction.com/whatsapp-fwd-request/   None   computers   None   None   None   Request from Whatsapp to Forward Messages to Friends   Mar 17, 2015   None
928   Email Alleged to be from Microsoft That Offers Software Update”   VIRUS!   https://www.truthorfiction.com/updates-warning/   None   computers   None   None   None   Email Alleged to be from Microsoft That Offers Software Update”   Mar 17, 2015   None
929   A warning about emails that contain photos and songs by Michael Jackson could actually be malicious infections    VIRUS!   https://www.truthorfiction.com/symantec-warning-michael-jackson/   None   computers   None   None   None   A warning about emails that contain photos and songs by Michael Jackson could actually be malicious infections    Mar 17, 2015   None
930   Emailed Important Notice From Target   Possible Virus!   https://www.truthorfiction.com/target-important-notice/   None   computers   None   None   None   Emailed Important Notice From Target   Mar 17, 2015   None
931   Video of an Amazing Three Dimensional Printer   Truth!   https://www.truthorfiction.com/three-d-printer/   None   computers   None   None   None   Video of an Amazing Three Dimensional Printer   Mar 17, 2015   None
932   The popular site Twitter was invaded by malicious programs   Truth! But Now Resolved!   https://www.truthorfiction.com/twitter-hack/   None   computers   None   None   None   The popular site Twitter was invaded by malicious programs   Mar 17, 2015   None
933   Your Latest Sprint Bill is Available Online   Fiction! & Phishing! & Virus!   https://www.truthorfiction.com/sprint-bill-scam/   None   computers   None   None   None   Your Latest Sprint Bill is Available Online   Mar 17, 2015   None
934   The difference between HTTP and HTTPS   Truth!   https://www.truthorfiction.com/secure-web-sites/   None   computers   None   None   None   The difference between HTTP and HTTPS   Mar 17, 2015   None
935   Sony CD      https://www.truthorfiction.com/sony-spyware/   None   computers   None   None   None   Sony CD   Mar 17, 2015   None
936   PayPal Customer Review Team Warning of Unusual Charges   Fiction! & Phishing!   https://www.truthorfiction.com/paypal-customer-review-scam/   None   computers   None   None   None   PayPal Customer Review Team Warning of Unusual Charges   Mar 17, 2015   None
937   PayPal has Limited Your Account Until They Hear From You    Fiction! & Scam!   https://www.truthorfiction.com/paypal-limited-account-051313/   None   computers   None   None   None   PayPal has Limited Your Account Until They Hear From You   Mar 17, 2015   None
938   PayPal wants you to update your financial information   Fiction!   https://www.truthorfiction.com/paypal/   None   computers   None   None   None   PayPal wants you to update your financial information   Mar 17, 2015   None
939   Obama Administration Plans to Seize Control of the Internet and Install a Kill Switch   Truth! and Fiction!   https://www.truthorfiction.com/obama-internet-kill-switch/   None   computers   None   None   None   Obama Administration Plans to Seize Control of the Internet and Install a Kill Switch   Mar 17, 2015   None
940   Microsoft and AOL Beta Test   Fiction!   https://www.truthorfiction.com/msoffer/   None   computers   None   None   None   Microsoft and AOL Beta Test   Mar 17, 2015   None
941   Netflix Customers May be Eligible to Receive a Cash Payment or Gift Card from a Settlement Involving Netflix and Wal-Mart   Truth!   https://www.truthorfiction.com/netflix-wal-mart-settlement/   None   computers   None   None   None   Netflix Customers May be Eligible to Receive a Cash Payment or Gift Card from a Settlement Involving Netflix and Wal-Mart   Mar 17, 2015   None
942   An Emailed Traffic Ticket From New York State Police    Fiction! & Possible Virus!   https://www.truthorfiction.com/new-york-traffic-ticket/   None   computers   None   None   None   An Emailed Traffic Ticket From New York State Police   Mar 17, 2015   None
943   Important Notice from Netflix   Fiction!   https://www.truthorfiction.com/netflix-notice/   None   computers   None   None   None   Important Notice from Netflix   Mar 17, 2015   None
944   Internet Explorer Bug Opens Computers to Hackers   Truth!   https://www.truthorfiction.com/ms-explorer-bug-warning/   None   computers   None   None   None   Internet Explorer Bug Opens Computers to Hackers   Mar 17, 2015   None
945   Warning That a New Virus is Activated by Using F1 Key in Windows   Truth!   https://www.truthorfiction.com/ms-f1-attack/   None   computers   None   None   None   Warning That a New Virus is Activated by Using F1 Key in Windows   Mar 17, 2015   None
946   Microsoft Patent That Requires Paying Attention to Computer Ads      https://www.truthorfiction.com/microsoft-patent/   None   computers   None   None   None   Microsoft Patent That Requires Paying Attention to Computer Ads   Mar 17, 2015   None
947   Mediacombb or Mediacom Email Notice to Customers   Fiction! & Phishing Scam!   https://www.truthorfiction.com/mediacom-phishing-scam/   None   computers   None   None   None   Mediacombb or Mediacom Email Notice to Customers   Mar 17, 2015   None
948   Record-Breaking Megawoosh Waterslide Jump   Fiction!   https://www.truthorfiction.com/megawoosh/   None   computers   None   None   None   Record-Breaking Megawoosh Waterslide Jump   Mar 17, 2015   None
949   McAfee Warns of Security Issues on Obamacare Website   Truth!   https://www.truthorfiction.com/john-mcafee-warning-101613/   None   computers   None   None   None   McAfee Warns of Security Issues on Obamacare Website   Mar 17, 2015   None
950   Mail Server Virus   Truth! & Fiction!   https://www.truthorfiction.com/mail-server-virus/   None   computers   None   None   None   Mail Server Virus   Mar 17, 2015   None
951   New Facebook Virus “spreading like wildfire”   Virus!   https://www.truthorfiction.com/koob-face-virus-warning/   None   computers   None   None   None   New Facebook Virus “spreading like wildfire”   Mar 17, 2015   None
952   Invitations to Join the Social Network LinkedIn    Virus!   https://www.truthorfiction.com/linkedin-virus-scam/   None   computers   None   None   None   Invitations to Join the Social Network LinkedIn   Mar 17, 2015   None
953   iPhone 6 Ebola Scare      https://www.truthorfiction.com/iphone-6-ebola/   None   computers   None   None   None   iPhone 6 Ebola Scare   Mar 17, 2015   None
954   Incoming Fax Report   Virus!   https://www.truthorfiction.com/incoming-fax-report-virus-073013/   None   computers   None   None   None   Incoming Fax Report   Mar 17, 2015   None
955   Emails From The Internal Revenue Service Telling You to Update Your Information   Fiction! & Scam!   https://www.truthorfiction.com/internal-revenue-2012-scam/   None   computers   None   None   None   Emails From The Internal Revenue Service Telling You to Update Your Information   Mar 17, 2015   None
956   Tax Refund Notification From IRS   Virus!   https://www.truthorfiction.com/irs-virus-2013/   None   computers   None   None   None   Tax Refund Notification From IRS   Mar 17, 2015   None
957   Violation of Policy Resulted in Account Suspension of Reporter Who Tweeted Criticisms About NBC Olympics Coverage   Truth!   https://www.truthorfiction.com/guy-adams-tweet/   None   computers   None   None   None   Violation of Policy Resulted in Account Suspension of Reporter Who Tweeted Criticisms About NBC Olympics Coverage   Mar 17, 2015   None
958   A Thank You from Google For Submitting  Your Resume   Virus!   https://www.truthorfiction.com/google-resume/   None   computers   None   None   None   A Thank You from Google For Submitting  Your Resume   Mar 17, 2015   None
959   The Account of Former Navy Seal Christopher Hebon   Truth!   https://www.truthorfiction.com/chris-hebon/   None   computers   None   None   None   The Account of Former Navy Seal Christopher Hebon   Mar 17, 2015   None
960   “Here You Have” Email With a Link That Could Infect Your Computer   Virus!   https://www.truthorfiction.com/here-you-have/   None   computers   None   None   None   “Here You Have” Email With a Link That Could Infect Your Computer   Mar 17, 2015   None
961   Woman Rescued by Google Earth After 7 Years on Island   Fiction!   https://www.truthorfiction.com/google-earth-saves-shipwreck-survivor/   None   computers   None   None   None   Woman Rescued by Google Earth After 7 Years on Island   Mar 17, 2015   None
962   Federal Communications Commission To Adopt Rules For Government Internet Regulation   Truth!   https://www.truthorfiction.com/fcc-internet-rules/   None   computers   None   None   None   Federal Communications Commission To Adopt Rules For Government Internet Regulation   Mar 17, 2015   None
963   Facebook Was Created by the CIA for Intelligence Gathering    Fiction!   https://www.truthorfiction.com/facebook-cia-tool/   None   computers   None   None   None   Facebook Was Created by the CIA for Intelligence Gathering   Mar 17, 2015   None
964   New Facebook Messenger App Warning   Truth!   https://www.truthorfiction.com/facebook-msg-app-warning/   None   computers   None   None   None   New Facebook Messenger App Warning   Mar 17, 2015   None
965   Posting a Privacy Notice on Facebook Protects Posted Material – Fiction!      https://www.truthorfiction.com/facebook-privacy-notice-101713/   None   computers   None   None   None   Posting a Privacy Notice on Facebook Protects Posted Material – Fiction!   Mar 17, 2015   None
966   Flashlight Apps Spy on Users – Investigation Pending!      https://www.truthorfiction.com/flashlight-apps/   None   computers   None   None   None   Flashlight Apps Spy on Users – Investigation Pending!   Mar 17, 2015   None
967   A Funeral Notice by Email    Virus!   https://www.truthorfiction.com/funeral-notice/   None   computers   None   None   None   A Funeral Notice by Email    Mar 17, 2015   None
968   Facebook to Charge Members Monthly Fees   Fiction!   https://www.truthorfiction.com/facebook-charging/   None   computers   None   None   None   Facebook to Charge Members Monthly Fees   Mar 17, 2015   None
969   Facebook No Religion or Swearing Campaigns   Fiction!   https://www.truthorfiction.com/facebook-no-religion-swearing/   None   computers   None   None   None   Facebook No Religion or Swearing Campaigns   Mar 17, 2015   None
970   Merchants Warning Customers About Possible Spam Attacks After Marketing Firm Security Breech   Truth!   https://www.truthorfiction.com/epsilon-phishing-warning/   None   computers   None   None   None   Merchants Warning Customers About Possible Spam Attacks After Marketing Firm Security Breech   Mar 17, 2015   None
971   Flashing “IM” in AOL Instant Messenger is a virus   Fiction!   https://www.truthorfiction.com/flashingim/   None   computers   None   None   None   Flashing “IM” in AOL Instant Messenger is a virus   Mar 17, 2015   None
972   Malicious DNS Changer Trojan May Block Your Internet Access   Truth!   https://www.truthorfiction.com/dns-changer-warning/   None   computers   None   None   None   Malicious DNS Changer Trojan May Block Your Internet Access   Mar 17, 2015   None
973   Changes at the Department of Justice Website   Truth! & Fiction!   https://www.truthorfiction.com/doj-website/   None   computers   None   None   None   Changes at the Department of Justice Website   Mar 17, 2015   None
974   Beware of Emailed Faxes Allegedly From eFax Corporation. They Could Result in Malware Infection    Virus!   https://www.truthorfiction.com/efax-scam/   None   computers   None   None   None   Beware of Emailed Faxes Allegedly From eFax Corporation. They Could Result in Malware Infection    Mar 17, 2015   None
975   CNN Alert Announcing That Mitt Romney is Almost President   Virus!   https://www.truthorfiction.com/cnn-romney-alert-virus/   None   computers   None   None   None   CNN Alert Announcing That Mitt Romney is Almost President   Mar 17, 2015   None
976   Telephone Calls from Computer Virus Removal Services    Scam!   https://www.truthorfiction.com/computer-virus-callers/   None   computers   None   None   None   Telephone Calls from Computer Virus Removal Services   Mar 17, 2015   None
977   A Notice to Appear by Email   Fiction! & Possible Virus!   https://www.truthorfiction.com/court-notice-to-appear/   None   computers   None   None   None   A Notice to Appear by Email   Mar 17, 2015   None
978   Christmas Tree App on Facebook Virus Warning   Fiction!   https://www.truthorfiction.com/christmas-tree-app-facebook/   None   computers   None   None   None   Christmas Tree App on Facebook Virus Warning   Mar 17, 2015   None
979   Gang-Style Photo of Michael Brown   Fiction!   https://www.truthorfiction.com/gang-photo-michael-brown/   None   computers   None   None   None   Gang-Style Photo of Michael Brown   Mar 17, 2015   None
980   Ask for an American when calling for technical support!   Grass Roots Movement!   https://www.truthorfiction.com/ask-for-an-american/   None   computers   None   None   None   Ask for an American when calling for technical support!   Mar 17, 2015   None
981   American Airlines Sent You a Flight Confirmation and Ticket – Phishing! & Possible Virus!      https://www.truthorfiction.com/american-airlines-ticket/   None   computers   None   None   None   American Airlines Sent You a Flight Confirmation and Ticket – Phishing! & Possible Virus!   Mar 17, 2015   None
982   Apple iOS 7 Will Make Your iPhone Waterproof   Fiction!   https://www.truthorfiction.com/apple-ios7-h2o-proof-092413/   None   computers   None   None   None   Apple iOS 7 Will Make Your iPhone Waterproof   Mar 17, 2015   None
983   Trojan Virus Has Infected Over Half a Million Macintosh Computers   Truth!   https://www.truthorfiction.com/apple-mac-flashback-trojan/   None   computers   None   None   None   Trojan Virus Has Infected Over Half a Million Macintosh Computers   Mar 17, 2015   None
984   Amazon.Com Has Successfully Canceled Your Order    Phishing!   https://www.truthorfiction.com/amazon-com-cancel/   None   computers   None   None   None   Amazon.Com Has Successfully Canceled Your Order   Mar 17, 2015   None
985   Forward an mail for Victoria’s Secret and get a gift certificate   Fiction!   https://www.truthorfiction.com/victoriassecret/   None   computers   None   None   None   Forward an mail for Victoria’s Secret and get a gift certificate   Mar 17, 2015   None
986   Internet Clean Up Day   Fiction!   https://www.truthorfiction.com/internetcleanup/   None   computers   None   None   None   Internet Clean Up Day   Mar 17, 2015   None
987   Forward an email for IBM and win a new computer   Fiction!   https://www.truthorfiction.com/ibmgiveaway/   None   computers   None   None   None   Forward an email for IBM and win a new computer   Mar 17, 2015   None
988   Facebook releasing members photos to third party advertisers   Fiction!   https://www.truthorfiction.com/facebook-photo/   None   computers   None   None   None   Facebook releasing members photos to third party advertisers   Mar 17, 2015   None
989   Forward emails for a company testing an “email tracker”   Fiction!   https://www.truthorfiction.com/email-tracker/   None   computers   None   None   None   Forward emails for a company testing an “email tracker”   Mar 17, 2015   None
990   New CD-ROM computer game features panty raids   Truth!   https://www.truthorfiction.com/pantyraids/   None   computers   None   None   None   New CD-ROM computer game features panty raids   Mar 17, 2015   None
991   Al Gore claimed responsibility for creation of the Internet   Truth!   https://www.truthorfiction.com/goreinternet/   None   computers   None   None   None   Al Gore claimed responsibility for creation of the Internet   Mar 17, 2015   None
992   hidserv.exe      https://www.truthorfiction.com/hidserv/   None   computers   None   None   None   hidserv.exe   Mar 17, 2015   None
993   Forward an email to see your lover’s name on the screen   Fiction!   https://www.truthorfiction.com/wierd/   None   computers   None   None   None   Forward an email to see your lover’s name on the screen   Mar 16, 2015   None
994   According to a new law, email Spam is okay   Fiction!   https://www.truthorfiction.com/spam/   None   computers   None   None   None   According to a new law, email Spam is okay   Mar 16, 2015   None
995   Microsoft virus warning   Fiction!   https://www.truthorfiction.com/microsoftwarning/   None   computers   None   None   None   Microsoft virus warning   Mar 16, 2015   None
996   Save MSN Messaging   Fiction!   https://www.truthorfiction.com/msn/   None   computers   None   None   None   Save MSN Messaging   Mar 16, 2015   None
997   Avoiding MSN Hackers   Fiction!   https://www.truthorfiction.com/msnhack/   None   computers   None   None   None   Avoiding MSN Hackers   Mar 16, 2015   None
998   Gun maker Says Dell refused to sell him a computer   Truth!   https://www.truthorfiction.com/gundell/   None   computers   None   None   None   Gun maker Says Dell refused to sell him a computer   Mar 16, 2015   None
999   Hotmail will shut down if you don’t forward an email about it   Fiction!   https://www.truthorfiction.com/hotmail/   None   computers   None   None   None   Hotmail will shut down if you don’t forward an email about it   Mar 16, 2015   None
1000   Family Tree Maker version 9 genealogy software Is spyware   Fiction!   https://www.truthorfiction.com/familytreemaker9/   None   computers   None   None   None   Family Tree Maker version 9 genealogy software Is spyware   Mar 16, 2015   None
1001   The FCC proposes charging extra for Internet access   Fiction!   https://www.truthorfiction.com/fccinternettax/   None   computers   None   None   None   The FCC proposes charging extra for Internet access   Mar 16, 2015   None
1002   Anybirthday.com-crooks using the site for identity theft   Fiction!   https://www.truthorfiction.com/anybirthday/   None   computers   None   None   None   Anybirthday.com-crooks using the site for identity theft   Mar 16, 2015   None
1003   AOL Is Splitting from the Internet and setting up its own technology   Fiction!   https://www.truthorfiction.com/aol-internetsplit/   None   computers   None   None   None   AOL Is Splitting from the Internet and setting up its own technology   Mar 16, 2015   None
1004   AOL and Intel-get cash for forwarding an email about a merger   Fiction!   https://www.truthorfiction.com/aolmoney/   None   computers   None   None   None   AOL and Intel-get cash for forwarding an email about a merger   Mar 16, 2015   None
1005   AOL Instant Messenger security hole   Truth! but Resolved!   https://www.truthorfiction.com/aolsecurityhole/   None   computers   None   None   None   AOL Instant Messenger security hole   Mar 16, 2015   None
1006   CONFICKER or DOWNADUP Virus and the April 1 Super Strain    Virus!   https://www.truthorfiction.com/conficke-downadup/   None   computers   None   None   None   CONFICKER or DOWNADUP Virus and the April 1 Super Strain    Mar 13, 2015   None
1007   sircam@mm Virus      https://www.truthorfiction.com/sircam/   None   computers   None   None   None   sircam@mm Virus   Mar 14, 2007   None
1008   Drivers Can Be Ticketed $250 Under Florida Cell Phone Law   Mostly Fiction!   https://www.truthorfiction.com/florida-cell-phone-law-distracted-driving/   None   crime-police   None   None   ['cell phones', 'facebook', 'florida', 'law and order', 'police', 'public safety']   Drivers Can Be Ticketed $250 Under Florida Cell Phone Law   Jul 10, 2018   None
1009   Military Plans to Confiscate Guns From Private American Citizens   Fiction!   https://www.truthorfiction.com/military-plans-confiscate-privately-owned-guns-americans-fiction/   None   crime-police   None   None   ['2nd amendment', 'florida', 'guns', 'mass shooting']   Military Plans to Confiscate Privately-Owned Guns From Americans   Feb 26, 2018   None
1010   Florida School Shooter Nikolas Cruz is a Registered Democrat   Fiction!   https://www.truthorfiction.com/florida-shooter-nikolas-cruz-registered-democrat-fiction/   None   crime-police   None   None   ['donald trump', 'florida', 'guns', 'mass shooting']   Florida Shooter Nikolas Cruz Was a Registered Democrat   Feb 16, 2018   None
1011   Florida School Shooter Nikolas Cruz is a Member of Antifa, Resistance Groups   Fiction!   https://www.truthorfiction.com/florida-school-shooter-nikolas-cruz-member-antifa-resistance-groups/   None   crime-police   None   None   ['alt-right', 'guns', 'mass shooting', 'white nationalists']   Florida School Shooter Nikolas Cruz is a Member of Antifa, Resistance Groups   Feb 15, 2018   None
1012   Murderous 1960s Cult Leader Charles Manson Died at 83 in November 2017   Truth!   https://www.truthorfiction.com/charles-manson-died-83-november-2017/   None   crime-police   None   None   ['charles manson', 'criminal justice']   Murderous 1960s Cult Leader Charles Manson Died at 83 in November 2017   Nov 20, 2017   None
1013   Photo Shows the Sutherland Springs Church Shooter at Bernie Sanders Rally   Fiction!   https://www.truthorfiction.com/sutherland-springs-church-shooter-bernie-sanders-rally/   None   crime-police   None   None   ['bernie sanders', 'facebook', 'mass shooting']   Photo Shows Sutherland Springs Church Shooter at Bernie Sanders Rally   Nov 15, 2017   None
1014   Mandalay Bay Security Guard Jesus Compos Arrested as 2nd Las Vegas Gunman   Fiction!   https://www.truthorfiction.com/2nd-las-vegas-gunman-arrested/   None   crime-police   None   None   ['criminal justice', 'las vegas', 'mass shooting']   Mandalay Bay Security Guard Jesus Compos Arrested as 2nd Las Vegas Gunman   Oct 13, 2017   None
1015   CBS Executive Hayley Geftman-Gold Said She Has No Sympathy for Las Vegas Shooting Victims   Truth!   https://www.truthorfiction.com/cbs-executive-hayley-geftman-gold-no-sympathy-las-vegas-shooting-victims/   None   crime-police   None   None   ['facebook', 'las vegas', 'mass shooting', 'media']   CBS Executive Hayley Geftman-Gold Said She Has No Sympathy for Las Vegas Shooting Victims   Oct 3, 2017   None
