claim_id  claim  label  claim_url  reason  categories  speaker  checker  tags  article_title  publish_date  claim_date
None   CLAIM: There was a rock fall on the Antrim coast road on 9 August 2017.   CONCLUSION: False. The image is a cropped version of one published in a local American newspaper, reporting on a rock fall that took place in Lawrence County, Ohio, on 10 April 2015.   https://www.factcheckni.org/facts/did-a-large-rock-fall-onto-the-antrim-coast-road/   None   facts   None   None   None   Did a large rock fall onto the Antrim coast road?   13th August 2017   None
None   CLAIM: Pet owners travelling from Northern Ireland to Ireland require “EU pet passports”.   CONCLUSION: True. This includes your pet being marked by a transponder (microchip) and vaccinated against rabies. There are presently no border checks for pets (as official policy); however it is uncertain what regulations will apply post-Brexit.   https://www.factcheckni.org/facts/northern-ireland-pets-need-passports-ireland/   None   health   None   None   None   Do Northern Ireland pets need passports for Ireland?   5th October 2018   None
None   CLAIM: There are 100,000 adults in Northern Ireland who have no home.   CONCLUSION: Misleading headline from estimated data. The figure is based on estimations of incomplete data and does not distinguish between statutory and “potential hidden homeless”. The majority of the estimated latter represent non-dependent (adult) children living in the parental household. More accurate data may come from collection by the Northern Ireland Housing Executive or independent research.   https://www.factcheckni.org/facts/100000-adults-northern-ireland-no-home/   None   health   None   None   None   Are there 100,000 adults in Northern Ireland with no home?   16th July 2018   None
None   CLAIM: Figures published ahead of the Irish referendum on abortion show only 43 women came from Ireland to have an abortion in England last year.   CONCLUSION: Incorrect. 3,265 women living in Ireland came to England and Wales for an abortion in 2016. 43 refers to the reported number of women from one hospital who came to the UK so far in 2017.   https://www.factcheckni.org/facts/full-fact-how-many-women-leave-northern-ireland-to-have-an-abortion-in-britain/   None   health   None   None   None   Full Fact: How many women leave Northern Ireland to have an abortion in Britain?   16th October 2017   None
None   CLAIM: Northern Ireland is the happiest region in the UK.   CONCLUSION: The majority of people surveyed by ONS indicated being majority happy with their lives. However, statistically, Northern Ireland has some of the highest rates of mental health illness in the UK and some research has found quality of life to be low here. Most citizens are happy but there exists serious issues which detract from well-being.   https://www.factcheckni.org/facts/is-northern-ireland-the-happiest-part-of-the-uk/   None   health   None   None   None   Is Northern Ireland the happiest part of the UK?   17th January 2017   None
None   CLAIM: 77% of working mothers endure some kind of discrimination.   CONCLUSION: The claim is misleading. It is correct for mothers in Great Britain (England, Scotland and Wales) but the statistic stated on BBC Radio Ulster does not apply to women in Northern Ireland. However, women here do report having felt discriminated in the workplace due to being pregnant or a mother: 36% of mothers report feeling they were treated unfairly, and 50% of mothers believing their career opportunities are worse than before pregnancy.   https://www.factcheckni.org/facts/do-77-of-mothers-face-discrimination-at-work/   None   health   None   None   None   Do 77% of mothers face discrimination at work?   2nd December 2016   None
None   CLAIM: 41% of those living with HIV in Northern Ireland are heterosexual.   CONCLUSION: The claim is accurate. Furthermore, Northern Ireland has observed the fastest growth in diagnoses over the past 10 years, when compared to the average both in Ireland and in the United Kingdom.   https://www.factcheckni.org/facts/how-common-is-hiv-among-heterosexuals/   None   health   None   None   None   How common is HIV among heterosexuals?   31st August 2016   None
None   CLAIM: The United Kingdom has one of the highest teenage pregnancy rates in Europe.   CONCLUSION: True. However, the teenage pregnancy rate in Northern Ireland was the lowest within the British Isles in 2014.   https://www.factcheckni.org/facts/teenage-pregnancy-rise-northern-ireland/   None   health   None   None   None   Does Northern Ireland have a high teenage pregnancy rate?   24th August 2016   None
None   CLAIM: One in four women in Northern Ireland have at some point in their lives have been a victim of domestic violence.   CONCLUSION: True. Approximately one in four women in Northern Ireland are estimated to have been victims of domestic violence.   https://www.factcheckni.org/facts/are-1-in-4-women-in-northern-ireland-victims-of-domestic-violence/   None   health   None   None   None   Are 1 in 4 women in Northern Ireland victims of domestic violence?   11th July 2016   None
None   CLAIM: "The health service in Northern Ireland will especially benefit from the requirement for foreigners - including those from the Republic of Ireland - to pay for hospital treatment." - Sammy Wilson, Belfast Telegraph, 19 May 2016   CONCLUSION: The claim, while technically accurate, is misleading. Under a variety of different circumstances, foreigners do pay for access to health care already. The proposed legislation would seek ways to extend the scope for foreigners to contribute financially for NHS services, and to increase the incentives for debt recovery. The NHS would save significantly by simply collecting on what it is owed under current exchange schemes with foreign governments.   https://www.factcheckni.org/facts/irish-citizens-financial-strain-nhs-northern-ireland/   None   health   None   None   None   Are foreigners a financial strain on the NHS in Northern Ireland?   1st June 2016   None
None   CLAIM: Pet owners travelling from Northern Ireland to Ireland require “EU pet passports”.   CONCLUSION: True. This includes your pet being marked by a transponder (microchip) and vaccinated against rabies. There are presently no border checks for pets (as official policy); however it is uncertain what regulations will apply post-Brexit.   https://www.factcheckni.org/facts/northern-ireland-pets-need-passports-ireland/   None   immigration   None   None   None   Do Northern Ireland pets need passports for Ireland?   5th October 2018   None
None   CLAIM: There are 208 border crossings between Ireland and Northern Ireland.   CONCLUSION: Unproven. It is extremely difficult to accurately establish the exact number of border crossings, as many informal routes have been established since border infrastructure was removed and many are on private land, but the official number of main routes so far identified by the Irish and Northern Ireland governments is 208.   https://www.factcheckni.org/facts/208-ireland-northern-ireland-border-crossings/   None   immigration   None   None   None   Are there 208 Ireland-Northern Ireland border crossings?   8th June 2018   None
None   CLAIM: 30,000 people cross Ireland-Northern Ireland border daily.   CONCLUSION: Accurate. Indeed, this may be a low estimation, excluding train and other road journeys.   https://www.factcheckni.org/facts/do-30000-people-cross-ireland-northern-ireland-border-daily/   None   immigration   None   None   None   Do 30,000 people cross Ireland-Northern Ireland border daily?   27th April 2017   None
None   CLAIM: In Northern Ireland, more people speak Polish than speak Irish.   CONCLUSION: Mostly false. While the 2011 Census data show more people in Northern Ireland speaking Polish than Irish as their main language, based on other available data it is implausible that there are more who speak Polish than Irish.   https://www.factcheckni.org/facts/thejournal-ie-really-polish-speakers-irish-speakers-northern-ireland/   None   immigration   None   None   None   TheJournal.ie: Are there really more Polish speakers than Irish speakers in Northern Ireland?   13th February 2017   None
None   CLAIM: Over a quarter of a million people migrate to the UK from the EU every year.   CONCLUSION: The claim is true, but it doesn't include the amount of people migrating from the UK to the EU: net migration in 2015 was +184,000. There is no single source that tracks migration to Northern Ireland. Medical card registrations are one method. The 2011 Census showed that 2.16% of the Northern Ireland population held an EU/EEA passport.   https://www.factcheckni.org/facts/what-is-eu-to-northern-ireland-net-migration/   None   immigration   None   None   None   What is EU to Northern Ireland net migration?   23rd June 2016   None
None   CLAIM: "The health service in Northern Ireland will especially benefit from the requirement for foreigners - including those from the Republic of Ireland - to pay for hospital treatment." - Sammy Wilson, Belfast Telegraph, 19 May 2016   CONCLUSION: The claim, while technically accurate, is misleading. Under a variety of different circumstances, foreigners do pay for access to health care already. The proposed legislation would seek ways to extend the scope for foreigners to contribute financially for NHS services, and to increase the incentives for debt recovery. The NHS would save significantly by simply collecting on what it is owed under current exchange schemes with foreign governments.   https://www.factcheckni.org/facts/irish-citizens-financial-strain-nhs-northern-ireland/   None   immigration   None   None   None   Are foreigners a financial strain on the NHS in Northern Ireland?   1st June 2016   None
None   CLAIM: Only the Irish language is banned in courts in Northern Ireland.   CONCLUSION: False. English is the working language of court proceedings in Northern Ireland; interpretation and translation services are provided for those who do not speak or understand English. Whether this policy is informed by the Penal Laws is currently contested.   https://www.factcheckni.org/facts/irish-language-banned-northern-ireland-courts/   None   law   None   None   None   Is Irish the only language banned in Northern Ireland courts?   7th August 2018   None
None   CLAIM: Over 29,000 incidents of domestic violence and abuse took place in Northern Ireland in 2017.   CONCLUSION: Accurate.   https://www.factcheckni.org/facts/29000-cases-domestic-violence-abuse-2016-17/   None   law   None   None   None   Were there over 29,000 cases of domestic violence and abuse in 2016-17?   2nd March 2018   None
None   CLAIM: Seventy percent of people in Northern Ireland and the majority of its Assembly Members support marriage equality for LGBT couples.   CONCLUSION: Accurate.   https://www.factcheckni.org/facts/majority-support-marriage-equality/   None   law   None   None   None   Is there majority support for marriage equality?   7th February 2018   None
None   CLAIM: There is a high level of public support for restorative justice as a method of dealing with young offenders.   CONCLUSION: According to surveys collected by NISRA and by the Public Prosecution Service, a majority of respondents support either restorative justice or diversionary options generally.   https://www.factcheckni.org/facts/is-there-a-high-level-of-support-for-restorative-justice/   None   law   None   None   None   Is there a high level of support for restorative justice?   16th August 2016   None
None   CLAIM: "Almost half of criminals released from prison in Northern Ireland went on to re-offend within 12 months of being freed."   CONCLUSION: The claim is accurate. However, while the article does break down re-offending rates among criminals released from prison, the majority of offenders receive sentences that do not require time in prison. The re-offending rate for Northern Ireland in 2012/13 was 18.5% for all offenders, which is similar to the rate documented in previous years, as well as in England & Wales.   https://www.factcheckni.org/facts/do-half-of-freed-criminals-reoffend-within-a-year/   None   law   None   None   None   Do half of freed criminals reoffend within a year?   28th July 2016   None
None   CLAIM: One in four women in Northern Ireland have at some point in their lives have been a victim of domestic violence.   CONCLUSION: True. Approximately one in four women in Northern Ireland are estimated to have been victims of domestic violence.   https://www.factcheckni.org/facts/are-1-in-4-women-in-northern-ireland-victims-of-domestic-violence/   None   law   None   None   None   Are 1 in 4 women in Northern Ireland victims of domestic violence?   11th July 2016   None
None   CLAIM: Under an Alliance Minister of Justice, crime rates in Northern Ireland are lower.   CONCLUSION: According to PSNI reports, annual offences covering the relevant period are marginally higher (105,289 versus 105,040). Meanwhile, crime in Northern Ireland has been rising every year since 2012/13.   https://www.factcheckni.org/facts/crime-rise-northern-ireland/   None   law   None   None   None   Is crime on the rise in Northern Ireland?   4th May 2016   None
None   CLAIM: The number of sex workers in Ireland has increased by 80% since the ban in Northern Ireland.   CONCLUSION: While data on sex workers in Ireland is extremely lacking, the figures that are available and most commonly employed by experts do not support this claim. There is no official data documenting the movement of sex workers south across the border, but whatever the scale, an 80% impact in Ireland is unlikely.   https://www.factcheckni.org/facts/has-northern-irelands-legislation-caused-an-80-rise-in-prostitution-in-ireland/   None   law   None   None   None   Has Northern Ireland’s legislation caused an 80% rise in sex workers in Ireland?   6th April 2016   None
None   CLAIM: Only the Irish language is banned in courts in Northern Ireland.   CONCLUSION: False. English is the working language of court proceedings in Northern Ireland; interpretation and translation services are provided for those who do not speak or understand English. Whether this policy is informed by the Penal Laws is currently contested.   https://www.factcheckni.org/facts/irish-language-banned-northern-ireland-courts/   None   peace   None   None   None   Is Irish the only language banned in Northern Ireland courts?   7th August 2018   None
None   CLAIM: There are 208 border crossings between Ireland and Northern Ireland.   CONCLUSION: Unproven. It is extremely difficult to accurately establish the exact number of border crossings, as many informal routes have been established since border infrastructure was removed and many are on private land, but the official number of main routes so far identified by the Irish and Northern Ireland governments is 208.   https://www.factcheckni.org/facts/208-ireland-northern-ireland-border-crossings/   None   peace   None   None   None   Are there 208 Ireland-Northern Ireland border crossings?   8th June 2018   None
None   CLAIM: Jeremy Corbyn walked in a paramilitary funeral procession.   CONCLUSION: False. The image of Corbyn was altered and then overlaid onto a video image still.   https://www.factcheckni.org/facts/jeremy-corbyn-walk-paramilitary-funeral-procession/   None   peace   None   None   None   Did Jeremy Corbyn walk in a paramilitary funeral procession?   5th June 2018   None
None   None   None   https://www.factcheckni.org/facts/is-there-a-uda-dup-brothers-in-arms-mural/   None   peace   None   None   None   Is there a UDA-DUP ‘Brothers-in-Arms’ mural?   30th June 2017   None
None   CLAIM: The Irish News wrote that a funding cut places hundreds of youth work posts at risk.   CONCLUSION: There is no evidence of any cut, nor any proposed cut. Yet there is uncertainty about continued funding, for this and other programmes, in light of the composition of a new Northern Ireland Executive (or direct rule governance) after elections in March 2017.   https://www.factcheckni.org/facts/funding-cut-youth-work/   None   peace   None   None   None   Was funding cut for youth work?   23rd February 2017   None
None   CLAIM: “The DUP at no point has ever agreed to establish an Irish Language Act with the UK government, with the Irish government, with Sinn Féin or anybody else.”   CONCLUSION: The claim is accurate: The St Andrew's Agreement committed the UK Government to an Irish Language Act, but subsequent legislation compelled the Northern Ireland Executive to produce a strategy (which may or may not include an Irish Language Act).   https://www.factcheckni.org/facts/thejournal-ie-dup-really-never-commit-irish-language-act/   None   peace   None   None   None   TheJournal.ie: Did the DUP really never commit to an Irish Language Act?   30th January 2017   None
None   CLAIM: Gates at interface barriers on Shankill and Falls roads are shut every evening at 6 pm.   CONCLUSION: One gate in the Shankill and Falls road is closed at 6 pm -- at Townsend Street. Other gates in this area close at other times (3.00/6.30/9.00/10.30pm). The Department of Justice is responsible for the gates at four locations, and the PSNI for a fifth one.   https://www.factcheckni.org/facts/who-opens-and-closes-interface-gates/   None   peace   None   None   None   Who opens and closes interface gates?   16th December 2016   None
None   CLAIM: The voting results from Northern Ireland of the EU referendum compels the Secretary of State for Northern Ireland to call a border boll.   CONCLUSION: False. The Secretary of State may bring forth a border poll when presented with evidence that a majority of electors may choose to change the constitutional status of Northern Ireland. There has been no evidence yet published.   https://www.factcheckni.org/facts/must-the-sos-call-a-post-brexit-border-poll/   None   peace   None   None   None   Must the SoS call a post-Brexit border poll?   18th July 2016   None
None   CLAIM: More residents want peace walls to stay.   CONCLUSION: While the findings from the 2015 survey are mixed, as they have also been in previous studies, there is some evidence that relationships between single identity communities along peace walls have grown more suspicious, and that the appetite for change evident in a previous 2012 survey has diminished slightly.   https://www.factcheckni.org/facts/do-more-residents-want-peace-walls-to-stay/   None   peace   None   None   None   Do more residents want peace walls to stay?   8th April 2016   None
