claim_id  claim  label  claim_url  reason  categories  speaker  checker  tags  article_title  publish_date  claim_date
64   Kavanaugh, who could be presiding over a case should the Pres be indicted, thinks that the Pres can't stand trial. Trump has nominated a get-out-of-jail free card.   2 pinnochios    https://www.washingtonpost.com/news/fact-checker/wp/2018/07/11/does-brett-kavanaugh-think-the-president-is-immune-from-criminal-charges/   None   None   Carolyn B. Maloney   Salvador Rizzo   None   Does Brett Kavanaugh think the president is immune from criminal charges?   July 11   None
65   "Do you know that if we knocked down the trade deficit, right, the trade deficit, by just a little bit, 25 percent \xe2\x80\x94 we can do that easily. If we do that, we pick up one point in GDP? That's $3 trillion and that's 10 million jobs. That's just 25 percent. We pick up one point."   Wrong    https://www.washingtonpost.com/news/fact-checker/wp/2018/07/10/anatomy-of-a-trump-rally-76-percent-of-claims-are-false-misleading-or-lacking-evidence/   None   None   Donald Trump   Salvador Rizzo   None   Anatomy of a Trump rally: 76 percent of claims are false, misleading or lacking evidence   July 10   None
66   So here are just a few statistics on the human toll of illegal immigration. According to a 2011 government report, the arrests attached to the criminal alien population included an estimated 25,000 people for homicide, 42,000 for robbery, nearly 70,000 for sex offenses, and nearly 15,000 for kidnapping. In Texas alone, within the last seven years, more than a quarter-million criminal aliens have been arrested and charged with over 600,000 criminal offenses. \xe2\x80\xa6 Sixty-three thousand Americans since 9/11 have been killed by illegal aliens. This isn't a problem that's going away; it's getting bigger.   4 pinnochios    https://www.washingtonpost.com/news/fact-checker/wp/2018/07/06/trump-falsely-claims-the-human-toll-of-illegal-immigration/   None   None   Donald Trump   Meg Kelly   None   Fact-checking President Trump's numbers on the \xe2\x80\x98human toll of illegal immigration'   July 6   None
67   I think one of the tremendous opportunities that we\'re seeing because the economy is so strong is that people who have been out of the workforce are coming back off the sidelines. And this is something we are working incredibly hard to incentivize. Because there is a large population of prime-age men and women who are out of the workforce and who are now slowly starting to return. Two million people have come off food stamps and are starting to reenter the economy, and we think that's incredibly positive and we're very excited about that.   2 pinnochios    https://www.washingtonpost.com/news/fact-checker/wp/2018/07/05/are-people-coming-back-off-the-sidelines-as-ivanka-trump-says/   None   None   Ivanka Trump   Meg Kelly   None   Are people \xe2\x80\x98coming back off the sidelines' and into the workforce, as Ivanka Trump says?   July 5   None
68   Just out that the Obama Administration granted citizenship, during the terrible Iran Deal negotiation, to 2,500 Iranians - including to government officials. How big (and bad) is that?   4 pinnochios    https://www.washingtonpost.com/news/fact-checker/wp/2018/07/04/trump-claims-obama-gave-citizenship-to-2500-iranians-during-nuclear-deal-talks/   None   None   Donald Trump   Salvador Rizzo   None   Trump falsely claims Obama gave citizenship to 2,500 Iranians during nuclear deal talks   July 4   None
70   There is no longer a Nuclear Threat from North Korea.   3 pinnochios    https://www.washingtonpost.com/news/fact-checker/wp/2018/07/02/president-trumps-exaggerated-claims-about-the-north-korea-deal/   None   None   Donald Trump   Salvador Rizzo   None   President Trump's exaggerated claims about the North Korea deal   July 2   None
71   We need criminal justice reform in this country, but we need to understand it's not a little slice. We need reform of the whole system. And it starts on the front end with the activities we criminalize, for example, low-level drug offenses \xe2\x80\x94 more people locked up for low-level offenses on marijuana than for all violent crimes in this country.   Wrong    https://www.washingtonpost.com/news/fact-checker/wp/2018/06/29/elizabeth-warrens-faulty-claim-about-marijuana-arrests/   None   None   Elizabeth Warren   Salvador Rizzo   None   Elizabeth Warren's faulty claim about marijuana convictions   June 29   None
72   The head of U.S. Steel called me the other day, and he said, \xe2\x80\x98We're opening up six major facilities and expanding facilities that have never been expanded.' They haven't been opened in many, many years.   4 pinnochios    https://www.washingtonpost.com/news/fact-checker/wp/2018/06/28/president-trump-announces-a-major-u-s-steel-expansion-that-isnt-happening/   None   None   Donald Trump   Glenn Kessler   None   President Trump announces a major U.S. Steel expansion \xe2\x80\x94 that isn't happening   June 28   None
73   "Our Republican colleagues in the Senate should follow the rule they set in 2016: not to consider a Supreme Court justice in an election year."   Spinning the facts    https://www.washingtonpost.com/news/fact-checker/wp/2018/06/27/for-the-record-supreme-court-nominees-considered-in-election-years/   None   None   Chuck Schumer   Glenn Kessler   None   For the record: Supreme Court nominees considered in \xe2\x80\x98election years'   June 27   None
74   Data doesn't lie: Clinton Foundation was \xe2\x80\x98slush fund' while Hillary was a Senator/Secretary/Pres candidate. Trump Foundation helped people in need with 100% to charities, but @realDonaldTrump voluntarily shut his down. Yet who is the sleazy NY AG suing?!   4 pinnochios    https://www.washingtonpost.com/news/fact-checker/wp/2018/06/27/foundation-face-off-the-trump-foundation-versus-the-clinton-foundation/   None   None   Brad Parscale   Glenn Kessler   None   Foundation faceoff: The Trump Foundation vs. the Clinton Foundation   June 27   None
75   Hiring many thousands of judges, and going through a long and complicated legal process, is not the way to go - will always be disfunctional. People must simply be stopped at the Border and told they cannot come into the U.S. illegally. Children brought back to their country...... ....If this is done, illegal immigration will be stopped in it's tracks - and at very little, by comparison, cost. This is the only real answer - and we must continue to BUILD THE WALL!   3 pinnochios    https://www.washingtonpost.com/news/fact-checker/wp/2018/06/26/president-trumps-misconceptions-about-immigration-courts-and-law/   None   None   Donald Trump   Salvador Rizzo   None   President Trump's misconceptions about immigration courts and law   June 26   None
77   "So, we\'ve already started the wall. We got $1.6 billion. The wall has been started. San Diego and lots of different places.   False    https://www.washingtonpost.com/news/fact-checker/wp/2018/06/22/video-one-rally-one-hour-almost-30-trumpian-claims/   None   None   Donald Trump   Meg Kelly   None   Video: One rally, one hour, almost 30 Trumpian claims   June 22   None
79   Crime in Germany is up 10% plus (officials do not want to report these crimes) since migrants were accepted. Others countries are even worse. Be smart America!   4 pinnochios    https://www.washingtonpost.com/news/fact-checker/wp/2018/06/20/president-trumps-claim-that-crime-is-up-in-germany/   None   None   Donald Trump   Salvador Rizzo   None   President Trump's claim that crime is up in Germany   June 20   None
80_1   I hate the children being taken away. The Democrats have to change their law. That's their law.   4 pinnochios    https://www.washingtonpost.com/news/fact-checker/wp/2018/06/19/the-facts-about-trumps-policy-of-separating-families-at-the-border/   None   None   Donald Trump   Salvador Rizzo   None   The facts about Trump's policy of separating families at the border   June 19   None
80_2   We do not have a policy of separating families at the border. Period.   4 pinnochios    https://www.washingtonpost.com/news/fact-checker/wp/2018/06/19/the-facts-about-trumps-policy-of-separating-families-at-the-border/   None   None   Kirstjen Nielsen   Salvador Rizzo   None   The facts about Trump's policy of separating families at the border   June 19   None
81   Heitkamp's talk of deficits is pure speculation and none of it takes into account the economic growth the Trump pro-growth agenda is delivering.   4 pinnochios    https://www.washingtonpost.com/news/fact-checker/wp/2018/06/18/a-campaign-fact-checking-website-promotes-false-claim-on-cbo-estimates/   None   None   Kevin Cramer   Glenn Kessler   None   N.D. Republican's Senate campaign \xe2\x80\x98fact-checking' website promotes false claim on CBO estimates   June 18   None
83   "When I passed marriage equality, I went down in the polls. \xe2\x80\xa6 When we started with marriage equality, the majority of the people in this state were against it. It wasn't even close."   3 pinnochios    https://www.washingtonpost.com/news/fact-checker/wp/2018/06/15/andrew-cuomo-overstates-his-record-on-same-sex-marriage/   None   None   Andrew Cuomo   Salvador Rizzo   None   Andrew Cuomo overstates his record on same-sex marriage   June 15   None
84_1   "I hate the children being taken away. The Democrats have to change their law. That\'s their law."   False    https://www.washingtonpost.com/news/fact-checker/wp/2018/06/14/recidivism-watch-trump-administration-again-blames-others-for-its-own-family-separation-policy/   None   None   Donald Trump   Salvador Rizzo   None   Recidivism Watch: Trump administration again blames others for its own family separation policy   June 14   None
84_2   "It's the law [to separate immigrant families], and that's what the law states."   False    https://www.washingtonpost.com/news/fact-checker/wp/2018/06/14/recidivism-watch-trump-administration-again-blames-others-for-its-own-family-separation-policy/   None   None   Sarah Huckabee Sanders   Salvador Rizzo   None   Recidivism Watch: Trump administration again blames others for its own family separation policy   June 14   None
86_1   Chairman Kim and I just signed a joint statement which he reaffirmed his unwavering commitment to complete denuclearization of the Korean Peninsula."   Not the Whole Story    https://www.washingtonpost.com/news/fact-checker/wp/2018/06/13/fact-checking-president-trumps-claims-about-the-north-korea-deal/   None   None   Donald Trump   Glenn Kessler   None   Fact-checking President Trump's claims about the North Korea deal   June 13   None
86_2   His country does love him. His people, you see the fervor. They have a great fervor.   Flip- Flop    https://www.washingtonpost.com/news/fact-checker/wp/2018/06/13/fact-checking-president-trumps-claims-about-the-north-korea-deal/   None   None   Donald Trump   Glenn Kessler   None   Fact-checking President Trump's claims about the North Korea deal   June 13   None
87   "According to a Canada release, they make almost 100 Billion Dollars in Trade with U.S. (guess they were bragging and got caught!)."   4 pinnochios    https://www.washingtonpost.com/news/fact-checker/wp/2018/06/12/trumps-false-claim-that-the-u-s-has-a-100-billion-trade-deficit-with-canada/   None   None   Donald Trump   Glenn Kessler   None   Trump's false assertion that Canada claims to \xe2\x80\x98make' $100 billion in trade with the U.S.   June 12   None
89   The Obama Administration is now accused of trying to give Iran secret access to the financial system of the United States. This is totally illegal."   4 pinnochios    https://www.washingtonpost.com/news/fact-checker/wp/2018/06/08/trumps-claim-that-the-obama-administrations-action-on-iran-was-totally-illegal/   None   None   Donald Trump   Glenn Kessler   None   Trump's claim that an Obama administration effort on Iran was \xe2\x80\x98totally illegal'   June 8   None
90   Just last Friday, we had a plant, a groundbreaking in Ashland, Kentucky, the heart of poverty in America in Appalachia. $1.5 billion aluminum rolling mill because of the president's tax and tariff policy.   2 pinnochios    https://www.washingtonpost.com/news/fact-checker/wp/2018/06/07/did-trumps-aluminium-tariffs-spark-a-1-5-billion-plant-in-kentucky/   None   None   Peter Navarro   Glenn Kessler   None   Did Trump's aluminum tariffs spark a $1.5 billion plant in Kentucky?   June 7   None
92_1   "I left the White House $16 million in debt"   3 pinnochios    https://www.washingtonpost.com/news/fact-checker/wp/2018/06/05/fact-checking-bill-clintons-meltdown-on-nbcs-today-show/   None   None   Bill Clinton   Glenn Kessler   None   Fact-Checking Bill Clinton's meltdown on NBC's \xe2\x80\x98Today Show'   June 5   None
92_2   "I had a sexual harassment policy when I was governor in the eighties"   3 pinnochios    https://www.washingtonpost.com/news/fact-checker/wp/2018/06/05/fact-checking-bill-clintons-meltdown-on-nbcs-today-show/   None   None   Bill Clinton   Glenn Kessler   None   Fact-Checking Bill Clinton's meltdown on NBC's \xe2\x80\x98Today Show'   June 5   None
93   "... the World's most expensive Witch Hunt has found nothing on Russia & me so now they are looking at the rest of the World!"   2 pinnochios    https://www.washingtonpost.com/news/fact-checker/wp/2018/06/04/fact-checking-president-trumps-attacks-on-the-cost-of-muellers-investigation/   None   None   Donald Trump   Salvador Rizzo   None   Fact-checking President Trump's attacks on the cost of Mueller's investigation   June 4   None
94   "Harvard report says 4645 people died in Puerto Rico as a result of Hurricane Maria."   Not the Whole Story    https://www.washingtonpost.com/news/fact-checker/wp/2018/06/02/did-4645-people-die-in-hurricane-maria-nope/   None   None   News media   Glenn Kessler   None   Did 4,645 people die in Hurricane Maria? Nope.   June 1   None
97_1   We have to break up families. The Democrats gave us that law. It's a horrible thing where you have to break up families. The Democrats gave us that law and they don't want to do anything about it.   False    https://www.washingtonpost.com/news/fact-checker/wp/2018/05/30/fact-checking-immigration-spin-on-separating-families-and-1500-lost-children/   None   None   Donald Trump   Salvador Rizzo   None   Fact-checking immigration spin on separating families and 1,500 \xe2\x80\x98lost' children   May 30   None
97_2   "This administration is separating kids from their parents and unable to account for 1,500 lost children! Shame."   False    https://www.washingtonpost.com/news/fact-checker/wp/2018/05/30/fact-checking-immigration-spin-on-separating-families-and-1500-lost-children/   None   None   Tim Kaine   Salvador Rizzo   None   Fact-checking immigration spin on separating families and 1,500 \xe2\x80\x98lost' children   May 30   None
98   We\'re doing a lot of work on security, generally speaking, security and border \xe2\x80\x94 border security. The border's down over 40 percent."   Not the whole story    https://www.washingtonpost.com/news/fact-checker/wp/2018/05/29/the-dubious-statistic-getting-the-dhs-secretary-in-trouble-with-president-trump/   None   None   Donald Trump   Salvador Rizzo   None   The dubious statistic getting the DHS secretary in trouble with President Trump   May 29   None
100   Clapper has now admitted that there was Spying in my campaign. Large dollars were paid to the Spy, far beyond normal. Starting to look like one of the biggest political scandals in U.S. history. SPYGATE - a terrible thing!   4 pinnochios    https://www.washingtonpost.com/news/fact-checker/wp/2018/05/25/president-trumps-fog-of-scandals-and-outrages-about-the-mueller-investigation/   None   None   Donald Trump   Glenn Kessler   None   President Trump's fog of \xe2\x80\x98scandals' and outrages about the Mueller investigation   May 25   None
101   "President Trump did 170 short question-and-answer sessions through April 29, compared to 55 for President Obama.   2 pinnochios    https://www.washingtonpost.com/news/fact-checker/wp/2018/05/24/president-trumps-interactions-with-media-not-a-standout-in-any-category/   None   None   Kellyanne Conway   Glenn Kessler   None   President Trump's interactions with media: Not a standout in any category   May 24   None
102_1   Thanks to the president's leadership, we're already providing nearly $2 billion more in help to local governments to ensure security at our schools and the safety of our students. It represents the single largest investment in school safety in American history.   4 pinnochios    https://www.washingtonpost.com/news/fact-checker/wp/2018/05/23/the-trump-administrations-bogus-spin-that-it-obtained-2-billion-for-school-safety/   None   None   Mike Pence   Glenn Kessler   None   The Trump administration's bogus spin that it obtained $2 billion for \xe2\x80\x98school safety'   May 23   None
102_2   I recently signed legislation that includes more than $2 billion to improve school safety, including the funding for training, and metal detectors, and security and mental health.   4 pinnochios    https://www.washingtonpost.com/news/fact-checker/wp/2018/05/23/the-trump-administrations-bogus-spin-that-it-obtained-2-billion-for-school-safety/   None   None   Donald Trump   Glenn Kessler   None   The Trump administration's bogus spin that it obtained $2 billion for \xe2\x80\x98school safety'   May 23   None
102_3   In our omnibus bill that we passed a -- just a few weeks ago, we had $1.8 billion -- I think it was $1.8 billion, it could be $1.6 billion in there for this purpose, for schools to make -- to give them an opportunity to secure them.   3 pinnochios    https://www.washingtonpost.com/news/fact-checker/wp/2018/05/23/the-trump-administrations-bogus-spin-that-it-obtained-2-billion-for-school-safety/   None   None   Nancy Pelosi   Glenn Kessler   None   The Trump administration's bogus spin that it obtained $2 billion for \xe2\x80\x98school safety'   May 23   None
103_1   "The Justice Department memos going back to before Nixon say that you cannot indict a sitting president, you have to impeach him."   Not the whole story    https://www.washingtonpost.com/news/fact-checker/wp/2018/05/22/can-the-president-be-indicted-or-subpoenaed/   None   None   Rudy Giuliani   Salvador Rizzo   None   Can the president be indicted or subpoenaed?   May 22   None
103_2   "It\'s pretty clear that a president can't be subpoenaed to a criminal proceeding about him.   Not the whole story    https://www.washingtonpost.com/news/fact-checker/wp/2018/05/22/can-the-president-be-indicted-or-subpoenaed/   None   None   Rudy Giuliani   Salvador Rizzo   None   Can the president be indicted or subpoenaed?   May 22   None
104   "Smugglers prioritize profit over people. And when aliens pay them to get here, they are contributing $500 million a year \xe2\x80\x94 or more \xe2\x80\x94 to groups that are fueling greater violence and instability in America and the region.   2 pinnochios    https://www.washingtonpost.com/news/fact-checker/wp/2018/05/21/are-human-smuggling-cartels-at-the-u-s-border-earning-500-million-a-year/   None   None   Kirstjen Nielsen   Glenn Kessler   None   Are human-smuggling cartels at the U.S. border earning $500 million a year?   May 21   None
105   No \xe2\x80\xa6 .And I saw that in the media. I don't know what \xe2\x80\x94 maybe someone misunderstood something I said. I didn't believe that and didn't say that.   2 pinnochios    https://www.washingtonpost.com/news/fact-checker/wp/2018/05/18/comeys-claim-he-didnt-tell-congress-that-fbi-agents-thought-flynn-was-not-intentionally-lying/   None   None   James Comey   Glenn Kessler   None   Comey's claim he didn't tell Congress that FBI agents thought Flynn was not intentionally lying   May 18   None
106   "Our immigration laws are a disgrace. \xe2\x80\xa6 And just to show how ridiculous \xe2\x80\x94 we have judges. We have thousands of judges. Do you think other countries have judges? We give them, like, trials."   2 pinnochios    https://www.washingtonpost.com/news/fact-checker/wp/2018/05/17/trumps-claim-that-u-s-is-only-country-with-thousands-of-immigration-judges/   None   None   Donald Trump   Salvador Rizzo   None   Trump's claim that U.S. is only country with \xe2\x80\x98thousands' of immigration judges   May 17   None
107   "Here's where the president has a point, though. When does the mainstream media apologize to him? When did The Washington Post apologize for saying that he moved the MLK statue, when he did not?   4 pinnochios    https://www.washingtonpost.com/news/fact-checker/wp/2018/05/16/the-news-media-does-apologize-for-mistakes-unlike-the-white-house/   None   None   Steve Cortes   Glenn Kessler   None   The news media does apologize for mistakes, unlike the White House   May 16   None
109   The percentage of Americans who live out their religion on a weekly basis \xe2\x80\x94 praying, going to church, reading and believing in the Bible \xe2\x80\x94 has remained remarkably consistent over the decades, even as the population of the United States has grown by leaps and bounds."   2 pinnochios    https://www.washingtonpost.com/news/fact-checker/wp/2018/05/15/pences-claim-that-religion-in-america-isnt-receding-its-just-the-opposite/   None   None   Mike Pence   Glenn Kessler   None   Pence's claim that \xe2\x80\x98religion in America isn't receding. It's just the opposite'   May 15   None
110   Paul Cassel and Richard Fowles of the University of Utah analyzed the dramatic surge in Chicago homicides in 2016. ... They concluded the 58 percent increase was caused by the abrupt decline in \xe2\x80\x98stop and frisks' in 2015. There had been a horrific police shooting, protests and an ACLU lawsuit. The settlement of that lawsuit resulted in a decline in stops from 40,000 per month to 10,000 per month. Arrests fell also. In sum, they conclude that these actions in late 2016, conservatively calculated, resulted in approximately 236 additional victims killed and over 1,100 additional shootings in 2016 alone. The scholars call it the \xe2\x80\x98ACLU effect.'"   3 pinnochios    https://www.washingtonpost.com/news/fact-checker/wp/2018/05/14/jeff-sessionss-claim-that-an-aclu-settlement-with-chicago-caused-murders-to-spike/   None   None   Jeff Sessions   Salvador Rizzo   None   Jeff Sessions's claim that an ACLU settlement with Chicago caused murders to spike   May 14   None
111   There was an internal investigation of the issue conducted by one of my predecessors, Mr. Morell, who found no fault with my actions and that my decisions were consistent with my obligations as an agency officer.   Not the Whole Story    https://www.washingtonpost.com/news/fact-checker/wp/2018/05/11/cia-director-nominee-haspel-and-destruction-of-interrogation-tapes-contradictions-and-questions/   None   None   Gina Haspel   Glenn Kessler   None   CIA director nominee Haspel and the destruction of interrogation tapes: Contradictions and questions   May 11   None
112   98 percent of mass public shootings in the United States since 1950 have taken place in gun-free zones.   2 pinnochios    https://www.washingtonpost.com/news/fact-checker/wp/2018/05/10/do-98-percent-of-mass-public-shootings-happen-in-gun-free-zones/   None   None   Donald Trump   Meg Kelly   None   Do 98 percent of mass public shootings happen in gun-free zones?   May 10   None
113_1   "If we do nothing, we know exactly what will happen. In just a short period of time, the world's leading state sponsor of terror will be on the cusp of acquiring the world's most dangerous weapons."   Not the whole story    https://www.washingtonpost.com/news/fact-checker/wp/2018/05/09/fact-checking-president-trumps-reasons-for-leaving-the-iran-nuclear-deal/   None   None   Donald Trump   Salvador Rizzo   None   Fact-checking President Trump's reasons for leaving the Iran nuclear deal   May 9   None
113_2   This disastrous deal gave this regime \xe2\x80\x94 and it's a regime of great terror \xe2\x80\x94 many billions of dollars, some of it in actual cash \xe2\x80\x94 a great embarrassment to me as a citizen and to all citizens of the United States.   Not the whole story    https://www.washingtonpost.com/news/fact-checker/wp/2018/05/09/fact-checking-president-trumps-reasons-for-leaving-the-iran-nuclear-deal/   None   None   Donald Trump   Salvador Rizzo   None   Fact-checking President Trump's reasons for leaving the Iran nuclear deal   May 9   None
114   In seven years, that deal will have expired, and Iran is free to go ahead and create nuclear weapons. That's not acceptable. Seven years is tomorrow.   4 pinnochios    https://www.washingtonpost.com/news/fact-checker/wp/2018/05/08/trumps-claim-that-iran-could-build-nuclear-weapons-in-seven-years/   None   None   Donald Trump   Salvador Rizzo   None   Trump's claim that Iran could build nuclear weapons in seven years   May 8   None
115_1   And we're trying to have a DACA victory for everybody, by the way. And the Democrats are nowhere to be found.   Not the whole story    https://www.washingtonpost.com/news/fact-checker/wp/2018/05/07/fact-checking-president-trumps-claims-on-immigration/   None   None   Donald Trump   Meg Kelly   None   Fact-checking President Trump's claims on immigration   May 7   None
115_2   Our Border Laws are very weak while those of Mexico & Canada are very strong. Congress must change these Obama era, and other, laws NOW! The Democrats stand in our way - they want people to pour into our country unchecked....CRIME! We will be taking strong action today.   Needs context    https://www.washingtonpost.com/news/fact-checker/wp/2018/05/07/fact-checking-president-trumps-claims-on-immigration/   None   None   Donald Trump   Meg Kelly   None   Fact-checking President Trump's claims on immigration   May 7   None
116   One of my goals as U.S. senator will be to ditch \xe2\x80\x98Cocaine Mitch.'   4 pinnochios    https://www.washingtonpost.com/news/fact-checker/wp/2018/05/04/the-kooky-tale-of-cocaine-mitch/   None   None   Don Blankenship   Salvador Rizzo   None   The kooky tale of \xe2\x80\x98Cocaine Mitch'   May 4   None
117   "Clapper, quote, admitted to the House Permanent Select Committee on Intelligence in private testimony that he briefed CNN\'s Jake Tapper in early January of 2017."   In dispute    https://www.washingtonpost.com/news/fact-checker/wp/2018/05/03/the-unsupported-claim-that-james-clapper-tipped-jake-tapper-about-the-dossier/   None   None   Sean Hannity   Glenn Kessler   None   The unsupported claim that James Clapper tipped Jake Tapper about the dossier   May 3   None
119   Under Obama, our [labor force] participation rate actually dropped from 65 to 62. It's going back up to more people in the workforce here.   2 pinnochios    https://www.washingtonpost.com/news/fact-checker/wp/2018/05/01/president-trump-has-made-3001-false-or-misleading-claims-so-far/   None   None   Kevin McCarthy   Salvador Rizzo   None   Kevin McCarthy claims that the labor participation rate is \xe2\x80\x98going back up' under Trump   April 30   None
120   "According to a survey by the National Small Business Association, the average small business spends $83,000 to comply with regulations in just their first year of existence."   3 pinnochios    https://www.washingtonpost.com/news/fact-checker/wp/2018/04/30/kevin-mccarthys-claim-that-the-labor-participation-rate-is-going-back-up-under-trump/   None   None   Donald Trump   Meg Kelly   None   Do small businesses face $83,000 in start-up costs to comply with regulations?   April 27   None
122   The bottom line has to equal 1 percent. A 1 percent cut each year is about $13 billion, actually balances the budget in five years.   4 pinnochios    https://www.washingtonpost.com/news/fact-checker/wp/2018/04/26/surprise-it-would-take-nine-years-for-all-of-trumps-nominations-to-be-approved/   None   None   Rand Paul   Glenn Kessler   None   Rand Paul's claim that cutting $13 billion a year would balance the budget   April 26   None
126   There is no question we'll have to act [on health care]. It's the No. 1 issue in America. The polls are clear.   1 pinnochios    https://www.washingtonpost.com/news/fact-checker/wp/2018/04/24/is-health-care-the-number-one-issue-in-america/   None   None   Chris Murphy   Glenn Kessler   None   Is health care the \xe2\x80\x98number one issue in America'?   April 24   None
127   Democrats "are \xe2\x80\x98slow walking' all of my nominations \xe2\x80\x94 hundreds of people. At this rate it would take 9 years for all approvals!   None    https://www.washingtonpost.com/news/fact-checker/wp/2018/04/23/trumps-complaint-that-it-will-take-9-years-to-get-all-his-nominations-approved/   None   None   Donald Trump   Glenn Kessler   None   Trump's complaint that it will take 9 years to get all his nominations approved   April 23   None
128   "The trouble I had with the Obama [stimulus] program was it was all spending."   4 pinnochios    https://www.washingtonpost.com/news/fact-checker/wp/2018/04/19/larry-kudlows-claim-that-the-obama-stimulus-was-all-spending/   None   None   Larry Kudlow   Salvador Rizzo   None   Larry Kudlow's claim that the Obama stimulus was \xe2\x80\x98all spending'   April 19   None
129   That was going to happen \xe2\x80\x94 the baby boomers retiring was going do that. These deficit \xe2\x80\x94 trillion-dollar projections have been out there for a long, long time."   Not the Whole Story    https://www.washingtonpost.com/news/fact-checker/wp/2018/04/18/dissecting-house-speaker-ryans-remarks-on-deficits-and-spending/   None   None   Paul Ryan   Glenn Kessler   None   Dissecting House Speaker Ryan's remarks on deficits and spending   April 18   None
139   "Border Patrol Agents are not allowed to properly do their job at the Border because of ridiculous liberal (Democrat) laws like Catch & Release."   3 pinnochios    https://www.washingtonpost.com/news/fact-checker/wp/2018/04/04/president-trumps-claim-that-democrats-created-catch-and-release-policies/   None   None   Donald Trump   Salvador Rizzo   None   President Trump's claim that Democrats created \xe2\x80\x98catch and release' policies   April 4   None
142   "I have stated my concerns with Amazon long before the Election. Unlike others, they pay little or no taxes to state & local governments, use our Postal System as their Delivery Boy (causing tremendous loss to the U.S.)."   3 pinnochios    https://www.washingtonpost.com/news/fact-checker/wp/2018/03/30/president-trumps-bundle-of-faulty-claims-about-amazons-cost-to-taxpayers/   None   None   Donald Trump   Salvador Rizzo   None   Trump's bundle of faulty claims about Amazon's cost to taxpayers   March 30   None
144   FACT: #GlobalGagRule kills funding for ANY health center that even *mentions* abortion.   Too soon to tell    https://www.washingtonpost.com/news/fact-checker/wp/2018/03/28/a-year-later-does-trumps-mexico-city-policy-ban-funds-to-groups-that-even-mention-abortion/   None   None   NARAL Pro-Choice America   Meg Kelly   None   A year later: Does Trump's Mexico City policy ban funds to groups that \xe2\x80\x98even mention' abortion?   March 28   None
145   "I think they should give the president a line-item veto. ... Congress could pass a rule, okay, that allows them to do it.   4 pinnochios    https://www.washingtonpost.com/news/fact-checker/wp/2018/03/27/trump-administration-botches-basic-civics-while-calling-for-line-item-veto/   None   None   Steven Mnuchin   Salvador Rizzo   None   Trump administration botches basic civics while calling for line-item veto   March 27   None
155_1   "The mayor of Oakland ... directly threatened the safety of federal immigration officers and the law-abiding Americans in her community."   Not the whole story    https://www.washingtonpost.com/news/fact-checker/wp/2018/03/15/fact-checking-trumps-weekly-address-on-immigrants-crime-and-sanctuary-cities/   None   None   Donald Trump   Salvador Rizzo   None   Fact-checking Trump's weekly address on immigrants, crime and sanctuary cities   March 15   None
155_2   "The city of Denver refused ICE's request to turn over a criminal illegal alien charged with vehicular homicide for killing another driver in a horrific hit-and-run."   Not the whole story    https://www.washingtonpost.com/news/fact-checker/wp/2018/03/15/fact-checking-trumps-weekly-address-on-immigrants-crime-and-sanctuary-cities/   None   None   Donald Trump   Salvador Rizzo   None   Fact-checking Trump's weekly address on immigrants, crime and sanctuary cities   March 15   None
156   The Palestinian Authority "pays about $350 million a year to terrorists and their families. Each year."   2 pinnochios    https://www.washingtonpost.com/news/fact-checker/wp/2018/03/14/does-the-palestinian-authority-pay-350-million-a-year-to-terrorists-and-their-families/   None   None   Benjamin Netanyahu   Glenn Kessler   None   Does the Palestinian Authority pay $350 million a year to \xe2\x80\x98terrorists and their families'?   March 14   None
171   The blue-slip courtesy "gives senators the opportunity to have a say on nominees from their states. It's worked for 100 years, but Republicans are getting rid of it.   2 pinnochios    https://www.washingtonpost.com/news/fact-checker/wp/2018/02/21/are-senate-republicans-killing-blue-slip-for-court-nominees/   None   None   Dianne Feinstein   Salvador Rizzo   None   Are Senate Republicans killing \xe2\x80\x98blue slip' for court nominees?   February 21   None
172   "Forty percent of the guns in this country are sold without any background checks.   4 pinnochios    https://www.washingtonpost.com/news/fact-checker/wp/2018/02/20/bernie-sanders-resurrects-a-zombie-claim-on-gun-sales-without-background-checks/   None   None   Bernie Sanders   Glenn Kessler   None   Bernie Sanders resurrects a \xe2\x80\x98zombie' claim on gun sales without background checks   February 20   None
186   "#FISAMemo shows real collusion between Dem operatives & key officials at the FBI & DOJ to spy on the #Trump campaign & interfere in the 2016 election."   4 pinnochios    https://www.washingtonpost.com/news/fact-checker/wp/2018/02/03/does-the-gop-memo-show-the-fbi-spied-on-the-trump-campaign/   None   None   Raul Labrador   Glenn Kessler   None   Does the GOP memo show the FBI spied on the Trump campaign?   February 3   None
192   As a result of chain migration\xe2\x80\xa6.Every year, the U.S. resettles an immigrant population larger than the size of Washington, D.C.   Lacks context    https://www.washingtonpost.com/news/fact-checker/wp/2018/01/25/a-white-house-chart-on-chain-migration-has-numbers-that-add-up-but-lacks-context/   None   None   White House   Glenn Kessler   None   A White House chart on \xe2\x80\x98chain migration' has numbers that add up, but it lacks context   January 25   None
284   "We protect those with preexisting conditions...the protection is absolutely the same."   3 pinnochios    https://www.washingtonpost.com/news/fact-checker/wp/2017/09/23/sen-cassidys-misleading-claim-that-preexisting-conditions-protection-is-absolutely-the-same/   None   None   Bill Cassidy   Glenn Kessler   None   Sen. Cassidy's misleading claim that preexisting-conditions \xe2\x80\x98protection is absolutely the same'   September 23, 2017   None
