claim_id	claim	label	claim_url	reason	categories	speaker	checker	tags	article_title	publish_date	claim_date
79	Tax Department Denies News Reports Of Raid On Karnataka Minister	None	https://www.boomlive.in/tax-department-denies-news-reports-of-raid-on-karnataka-minister/	None	None	None	None	None	Tax Department Denies News Reports Of Raid On Karnataka Minister	Apr 24 2018 4:50 pm, Last Updated: Apr 24 2018 6:54 pm	None
80	PM Modi’s UK Visit: Yes, There Were Protests But Many Of These Viral Photos Are Old	None	https://www.boomlive.in/pm-modis-uk-visit-yes-there-were-protests-but-many-of-these-viral-photos-are-old/	None	None	None	None	None	PM Modi’s UK Visit: Yes, There Were Protests But Many Of These Viral Photos Are Old	Apr 21 2018 10:43 am, Last Updated: Apr 21 2018 9:45 pm	None
81	After Disappearing Act On Its Website, Dainik Jagran Revives Kathua ‘No Rape’ Story	None	https://www.boomlive.in/after-disappearing-act-on-its-website-dainik-jagran-revives-kathua-no-rape-story/	None	None	None	None	None	After Disappearing Act On Its Website, Dainik Jagran Revives Kathua ‘No Rape’ Story	Apr 20 2018 8:15 pm, Last Updated: Apr 20 2018 8:54 pm	None
82	‘One Small Incident Of Rape Cost Us Billions….’: Did Arun Jaitley Say This?	None	https://www.boomlive.in/one-small-incident-of-rape-arun-jaitleys-statement-on-rape-goes-viral/	None	None	None	None	None	‘One Small Incident Of Rape Cost Us Billions….’: Did Arun Jaitley Say This?	Apr 16 2018 8:18 pm, Last Updated: Apr 16 2018 10:50 pm	None
83	Kathua Rape Fallout: Assam, Bihar Police Refute Claims Of Viral Social Media Posts	None	https://www.boomlive.in/kathua-rape-fallout-assam-bihar-police-refute-claims-of-viral-social-media-posts/	None	None	None	None	None	Kathua Rape Fallout: Assam, Bihar Police Refute Claims Of Viral Social Media Posts	Apr 13 2018 7:22 pm, Last Updated: May 11 2018 6:53 pm	None
84	Fact Vs Fiction: Zee News Accused Of Morphing An Armed Rioter’s Image	None	https://www.boomlive.in/fact-vs-fiction-zee-news-accused-morphing-armed-rioters-image/	None	None	None	None	None	Fact Vs Fiction: Zee News Accused Of Morphing An Armed Rioter’s Image	Apr 13 2018 4:10 pm	None
85	Bihar Built 8.5 Lakh Toilets In One Week, Says PM Modi: Is It True?	None	https://www.boomlive.in/did-bihar-construct-8-5-lakhs-toilets-in-one-week-under-swachh-bharat-mission/	None	None	None	None	None	Bihar Built 8.5 Lakh Toilets In One Week, Says PM Modi: Is It True?	Apr 11 2018 9:13 pm, Last Updated: Apr 18 2018 6:07 pm	None
86	Fact Vs Fiction: Cop Dies During Bharat Bandh; Old Pics Go Viral	None	https://www.boomlive.in/fact-vs-fiction-cop-dies-bharat-bandh-old-pics-go-viral/	None	None	None	None	None	Fact Vs Fiction: Cop Dies During Bharat Bandh; Old Pics Go Viral	Apr 06 2018 5:22 pm, Last Updated: Apr 09 2018 5:26 pm	None
87	Did Rahul Gandhi Say SC/ST Act Has Been Scrapped? A FactCheck	None	https://www.boomlive.in/did-rahul-gandhi-say-sc-st-act-has-been-scrapped-a-factcheck/	None	None	None	None	None	Did Rahul Gandhi Say SC/ST Act Has Been Scrapped? A FactCheck	Apr 05 2018 7:58 pm, Last Updated: Apr 09 2018 11:43 am	None
88	Who Runs The Website ‘The True Picture’	None	https://www.boomlive.in/who-runs-the-website-the-true-picture/	None	None	None	None	None	Who Runs The Website ‘The True Picture’	Apr 03 2018 9:18 pm, Last Updated: Apr 04 2018 6:20 pm	None
89	Congress Apologetica?: New Links With Cambridge Analytica Raise Questions	None	https://www.boomlive.in/congress-apologetica-new-links-with-cambridge-analytica-raise-questions/	None	None	None	None	None	Congress Apologetica?: New Links With Cambridge Analytica Raise Questions	Mar 29 2018 12:08 am, Last Updated: Mar 29 2018 2:21 pm	None
90	Karnataka Poll Dates Fiasco: Times Now Targets BJP’s Amit Malviya Ignoring Own Error	None	https://www.boomlive.in/karnataka-poll-dates-fiasco-times-now-targets-bjps-amit-malviya-ignoring-own-error/	None	None	None	None	None	Karnataka Poll Dates Fiasco: Times Now Targets BJP’s Amit Malviya Ignoring Own Error	Mar 27 2018 5:50 pm, Last Updated: Mar 27 2018 6:08 pm	None
91	Cambridge Analytica – Facebook Fallout: What Does It Mean For You?	None	https://www.boomlive.in/cambridge-analytica-facebook-fallout-mean/	None	None	None	None	None	Cambridge Analytica – Facebook Fallout: What Does It Mean For You?	Mar 23 2018 6:31 pm	None
92	Cambridge Analytica – Facebook Fallout: Time For BJP & Congress To Come Clean	None	https://www.boomlive.in/cambridge-analytica-facebook-fallout-time-for-bjp-congress-to-come-clean/	None	None	None	None	None	Cambridge Analytica – Facebook Fallout: Time For BJP & Congress To Come Clean	Mar 22 2018 7:41 pm, Last Updated: Mar 22 2018 11:07 pm	None
93	Plastic In Aashirvaad Atta? No, It’s Gluten:  A FactCheck	None	https://www.boomlive.in/plastic-in-aashirvaad-atta-no-its-gluten-a-factcheck/	None	None	None	None	None	Plastic In Aashirvaad Atta? No, It’s Gluten:  A FactCheck	Mar 20 2018 6:34 pm, Last Updated: Mar 21 2018 11:35 am	None
94	Mission Sisters Of Ajmer Debunk Old Viral Video Showing Mob Assault	None	https://www.boomlive.in/mission-sisters-of-ajmer-debunk-old-viral-video-showing-mob-assault/	None	None	None	None	None	Mission Sisters Of Ajmer Debunk Old Viral Video Showing Mob Assault	Mar 19 2018 7:42 pm	None
95	Times Of India Falls For Fake Circular Warning Against Winking like Priya Varrier	None	https://www.boomlive.in/wink-like-priya-varrier-times-of-india-falls-for-fake-college-circular/	None	None	None	None	None	Times Of India Falls For Fake Circular Warning Against Winking like Priya Varrier	Mar 19 2018 1:15 pm, Last Updated: Mar 20 2018 4:57 pm	None
96	“Pure, Utter Rubbish,” Says Raghuram Rajan About Fake Quote On PNB Scam	None	https://www.boomlive.in/pure-utter-rubbish-says-raghuram-rajan-about-fake-quote-on-pnb-scam/	None	None	None	None	None	“Pure, Utter Rubbish,” Says Raghuram Rajan About Fake Quote On PNB Scam	Mar 10 2018 10:39 pm, Last Updated: Mar 15 2018 12:37 pm	None
97	Fact Vs Fiction: Cadbury Chocolates Contaminated With HIV?	None	https://www.boomlive.in/fact-vs-fiction-cadbury-chocolates-contaminated-hiv/	None	None	None	None	None	Fact Vs Fiction: Cadbury Chocolates Contaminated With HIV?	Mar 10 2018 1:09 pm	None
98	Karnataka CM’s Twitter Handle Tweeted A Photo From Germany For The Shakti Sthala Project	None	https://www.boomlive.in/karnataka-cms-twitter-handle-tweeted-a-photo-from-germany-for-the-shakti-sthala-project/	None	None	None	None	None	Karnataka CM’s Twitter Handle Tweeted A Photo From Germany For The Shakti Sthala Project	Mar 05 2018 5:26 pm, Last Updated: Mar 10 2018 1:33 am	None
99	Are Indian Airports Unfriendly To Nursing Mothers? A FactCheck	None	https://www.boomlive.in/are-indian-airports-unfriendly-to-nursing-mothers-a-factcheck/	None	None	None	None	None	Are Indian Airports Unfriendly To Nursing Mothers? A FactCheck	Mar 05 2018 9:00 am, Last Updated: Mar 05 2018 9:13 am	None
100	BJP’s H Raja Tweets Moral Policing Protest Photo From Delhi As IIT Madras	None	https://www.boomlive.in/bjps-h-raja-tweets-moral-policing-protest-photo-from-delhi-as-iit-madras/	None	None	None	None	None	BJP’s H Raja Tweets Moral Policing Protest Photo From Delhi As IIT Madras	Feb 28 2018 5:27 pm, Last Updated: Mar 01 2018 1:21 pm	None
101	Burning Lay’s Potato Chip: Proof Of Plastic Or Bad Science?: A FactCheck	None	https://www.boomlive.in/burning-lays-potato-chip-proof-of-plastic-or-bad-science-a-factcheck/	None	None	None	None	None	Burning Lay’s Potato Chip: Proof Of Plastic Or Bad Science?: A FactCheck	Feb 23 2018 6:22 pm, Last Updated: Feb 24 2018 2:42 pm	None
102	Ni How?! Indian Media Goofs Up; Claims Pakistan Recognized Mandarin As An Official Language	None	https://www.boomlive.in/ni-how-indian-media-goofs-up-claims-pakistan-recognized-mandarin-as-an-official-language/	None	None	None	None	None	Ni How?! Indian Media Goofs Up; Claims Pakistan Recognized Mandarin As An Official Language	Feb 20 2018 6:41 pm, Last Updated: Feb 20 2018 11:02 pm	None
103	Fact Vs Fiction: How Indian News Channels Fell For Fake News	None	https://www.boomlive.in/fact-vs-fiction-indian-news-channels-fell-fake-news/	None	None	None	None	None	Fact Vs Fiction: How Indian News Channels Fell For Fake News	Feb 16 2018 4:31 pm	None
104	MEA Jumps Gun About Riyadh’s Nod To Air India To Use Its Airspace; Deletes Post	None	https://www.boomlive.in/mea-jumps-gun-about-riyadhs-nod-to-air-india-to-use-its-airspace-deletes-post/	None	None	None	None	None	MEA Jumps Gun About Riyadh’s Nod To Air India To Use Its Airspace; Deletes Post	Feb 14 2018 6:05 pm, Last Updated: Feb 14 2018 9:39 pm	None
105	Did RSS Chief Really Insult The Indian Army?	None	https://www.boomlive.in/did-rss-chief-really-insult-the-indian-army/	None	None	None	None	None	Did RSS Chief Really Insult The Indian Army?	Feb 12 2018 5:10 pm, Last Updated: Feb 12 2018 5:16 pm	None
106	Audio: What Did Goa CM Manohar Parrikar Say About Girls Drinking Beer?	None	https://www.boomlive.in/audio-what-did-goa-cm-manohar-parrikar-say-about-girls-drinking-beer/	None	None	None	None	None	Audio: What Did Goa CM Manohar Parrikar Say About Girls Drinking Beer?	Feb 10 2018 6:16 pm, Last Updated: Feb 10 2018 6:52 pm	None
107	No, These Aren’t Photos Of Abu Dhabi’s First Hindu Temple. The Temple Is Yet To Be Built	None	https://www.boomlive.in/no-these-arent-photos-of-abu-dhabis-first-hindu-temple-the-temple-is-yet-to-be-built/	None	None	None	None	None	No, These Aren’t Photos Of Abu Dhabi’s First Hindu Temple. The Temple Is Yet To Be Built	Feb 10 2018 4:27 pm, Last Updated: Feb 13 2018 3:06 pm	None
108	Communal Incidents Up 28% Under NDA, But Still Short of 2008 Decadal High Under UPA	None	https://www.boomlive.in/communal-incidents-up-28-under-nda-but-still-short-of-2008-decadal-high-under-upa/	None	None	None	None	None	Communal Incidents Up 28% Under NDA, But Still Short of 2008 Decadal High Under UPA	Feb 09 2018 6:48 pm	None
109	Fact Vs Fiction: From ‘Hindutva Varta’ To Postcard News	None	https://www.boomlive.in/fact-vs-fiction-from-hindutva-varta-to-postcard-news/	None	None	None	None	None	Fact Vs Fiction: From ‘Hindutva Varta’ To Postcard News	Feb 09 2018 5:59 pm, Last Updated: Feb 16 2018 6:02 pm	None
110	2) CLAIM: Congress is 100% responsible for NPAs	None	https://www.boomlive.in/npas-are-congress-sin-says-pm-modi-a-factcheck/	None	None	None	None	None	NPAs Are Congress’ Sin Says PM Modi: A FactCheck	Feb 08 2018 8:56 pm, Last Updated: Feb 08 2018 11:11 pm	None
111	BJP Twitter Handle Not In Sync With PM Modi On NPA Numbers	None	https://www.boomlive.in/bjp-twitter-handle-not-in-sync-with-pm-modi-on-npa-numbers/	None	None	None	None	None	BJP Twitter Handle Not In Sync With PM Modi On NPA Numbers	Feb 07 2018 11:21 pm, Last Updated: Feb 08 2018 2:39 pm	None
112	Inside The Twisted Mind Of The Man Behind ‘Hindutva Varta’ Facebook Page	None	https://www.boomlive.in/inside-the-twisted-mind-of-the-man-behind-hindutva-varta-facebook-page/	None	None	None	None	None	Inside The Twisted Mind Of The Man Behind ‘Hindutva Varta’ Facebook Page	Feb 06 2018 7:22 pm, Last Updated: May 01 2018 11:36 am	None
113	If The BJP Calls Early Elections, Here Are The Underlying Mathematics	None	https://www.boomlive.in/if-the-bjp-calls-early-elections-here-are-the-underlying-mathematics/	None	None	None	None	None	If The BJP Calls Early Elections, Here Are The Underlying Mathematics	Feb 05 2018 4:29 pm, Last Updated: Feb 05 2018 4:31 pm	None
114	Behind The Image: Pics Of A Doctor Speaking Through A Curtain To Group Of Muslim Women	None	https://www.boomlive.in/behind-the-image-pics-of-a-doctor-speaking-through-a-curtain-to-group-of-muslim-women/	None	None	None	None	None	Behind The Image: Pics Of A Doctor Speaking Through A Curtain To Group Of Muslim Women	Feb 03 2018 12:54 pm, Last Updated: Feb 03 2018 2:22 pm	None
115	No, These BJP Ministers Were Not Sleeping During The Budget	None	https://www.boomlive.in/no-these-bjp-ministers-were-not-sleeping-during-the-budget/	None	None	None	None	None	No, These BJP Ministers Were Not Sleeping During The Budget	Feb 02 2018 5:13 pm, Last Updated: Feb 06 2018 2:18 pm	None
116	Police Refute Social Media Claims That Muslims Youths Were Behind Gurugram School Bus Attack	None	https://www.boomlive.in/police-refute-social-media-claims-that-muslims-youths-were-behind-gurugram-school-bus-attack/	None	None	None	None	None	Police Refute Social Media Claims That Muslims Youths Were Behind Gurugram School Bus Attack	Jan 26 2018 11:06 am, Last Updated: Jan 26 2018 2:56 pm	None
117	CLAIM: ‘Affluent’ men in Rajasthan forcefully abducted a minor girl and raped her. The men also beat up the girl’s mother who protested. Rajasthan police did nothing.	RATING: Mostly false	https://www.boomlive.in/video-showing-minor-girls-abduction-is-true-but-the-context-is-false/	FACT: The minor girl was married to one of the men appearing in the video. The girl’s mother did not want her daughter to live with the man until she turned 18. Police arrested the two men after the video went viral in September 2017.	None	None	None	None	Video Showing Minor Girl’s Abduction Is True But The Context Is False	Jan 24 2018 3:15 pm, Last Updated: Jan 24 2018 3:56 pm	None
118	How Lower Negative Votes Pushed PM Modi’s Ranking In Gallup International’s Poll	None	https://www.boomlive.in/how-lower-negative-votes-pushed-pm-modis-ranking-in-gallup-internationals-poll/	None	None	None	None	None	How Lower Negative Votes Pushed PM Modi’s Ranking In Gallup International’s Poll	Jan 13 2018 3:08 pm, Last Updated: Jan 15 2018 7:13 pm	None
119	Did Islamic State Auction Women On The Streets Of London?	None	https://www.boomlive.in/did-islamic-state-auction-women-on-the-streets-of-london/	None	None	None	None	None	Did Islamic State Auction Women On The Streets Of London?	Jan 11 2018 1:05 pm, Last Updated: Jan 12 2018 7:18 pm	None
120	Srinagar To Leh In 15 Minutes? Smriti Irani Gets Trolled On Twitter, Still Doesn’t Delete Tweet	None	https://www.boomlive.in/srinagar-to-leh-in-15-minutes-smriti-irani-gets-trolled-on-twitter-still-doesnt-delete-tweet/	None	None	None	None	None	Srinagar To Leh In 15 Minutes? Smriti Irani Gets Trolled On Twitter, Still Doesn’t Delete Tweet	Jan 06 2018 6:21 pm, Last Updated: Jan 06 2018 7:29 pm	None
121	Video Showing Printing Of Fake 50-Rupee And 200-Rupee Notes Surfaces	None	https://www.boomlive.in/video-showing-printing-of-fake-50-rupee-and-200-rupee-notes-surfaces/	None	None	None	None	None	Video Showing Printing Of Fake 50-Rupee And 200-Rupee Notes Surfaces	Jan 06 2018 2:08 pm, Last Updated: Jan 06 2018 3:29 pm	None
122	Did Anna Hazare Draw Huge Crowds In Karnataka?: A FactCheck	None	https://www.boomlive.in/did-anna-hazare-draw-huge-crowds-in-karnataka-a-factcheck/	None	None	None	None	None	Did Anna Hazare Draw Huge Crowds In Karnataka?: A FactCheck	Jan 05 2018 2:35 pm, Last Updated: Jan 05 2018 3:15 pm	None
123	Who Is Sambhaji Bhide & Why PM Narendra Modi Admires Him	None	https://www.boomlive.in/who-is-sambhaji-bhide-why-pm-narendra-modi-admires-him/	None	None	None	None	None	Who Is Sambhaji Bhide & Why PM Narendra Modi Admires Him	Jan 03 2018 8:37 pm, Last Updated: Jan 04 2018 4:44 pm	None
124	Did Modi Govt Relax Rules For Muslim Women Traveling For Haj?	None	https://www.boomlive.in/did-modi-govt-relax-rules-for-muslim-women-traveling-for-haj/	None	None	None	None	None	Did Modi Govt Relax Rules For Muslim Women Traveling For Haj?	Jan 01 2018 4:55 pm, Last Updated: Jan 01 2018 6:17 pm	None
125	26% Gujarat MLAs Face Criminal Charges, 141 Are Crorepatis	None	https://www.boomlive.in/26-gujarat-mlas-face-criminal-charges-141-are-crorepatis/	None	None	None	None	None	26% Gujarat MLAs Face Criminal Charges, 141 Are Crorepatis	Dec 28 2017 5:17 pm	None
126	Social Media Push For Anil Ambani Despite 97% Shareholder Wealth Destruction In 10 Years	None	https://www.boomlive.in/social-media-push-for-anil-ambani-despite-97-shareholder-wealth-destruction-in-10-years/	None	None	None	None	None	Social Media Push For Anil Ambani Despite 97% Shareholder Wealth Destruction In 10 Years	Dec 27 2017 2:52 pm	None
127	Fact Vs Fiction: Fake Image Of The Indian Soldiers, Shashi Tharoor’s Goof-Up On Twitter	None	https://www.boomlive.in/fact-vs-fiction-fake-image-of-the-indian-soldiers-malicious-video-from-pakistan-shared-to-stir-bigotry/	None	None	None	None	None	Fact Vs Fiction: Fake Image Of The Indian Soldiers, Shashi Tharoor’s Goof-Up On Twitter	Dec 22 2017 1:51 pm	None
128	Did Mamata Banerjee Say That She Will Not Work With Rahul Gandhi? A FactCheck	None	https://www.boomlive.in/did-mamata-banerjee-say-that-she-will-not-work-with-rahul-gandhi-a-factcheck/	None	None	None	None	None	Did Mamata Banerjee Say That She Will Not Work With Rahul Gandhi? A FactCheck	Dec 21 2017 9:29 pm, Last Updated: Dec 22 2017 10:24 am	None
129	Gujarat Election: In 28 Seats NOTA Exceeded Winning Margin	None	https://www.boomlive.in/gujarat-election-in-28-seats-nota-exceeded-winning-margin/	None	None	None	None	None	Gujarat Election: In 28 Seats NOTA Exceeded Winning Margin	Dec 19 2017 9:32 pm, Last Updated: Dec 19 2017 11:05 pm	None
130	9 Of Modi’s 16 Claims On Govt Schemes True, 3 False	None	https://www.boomlive.in/9-modis-16-claims-govt-schemes-true-3-false/	None	None	None	None	None	9 Of Modi’s 16 Claims On Govt Schemes True, 3 False	Dec 18 2017 11:30 am, Last Updated: Dec 18 2017 11:33 am	None
131	UPA Government Invited Taliban Leader In 2013, Claims Times Now: A FactCheck	None	https://www.boomlive.in/upa-government-invited-taliban-leader-in-2013-claims-times-now-a-factcheck/	None	None	None	None	None	UPA Government Invited Taliban Leader In 2013, Claims Times Now: A FactCheck	Dec 11 2017 9:02 pm, Last Updated: Dec 11 2017 10:57 pm	None
132	Indian News Outlets Run Istanbul Hailstones Video As Cyclone Ockhi In Mumbai	None	https://www.boomlive.in/indian-news-outlets-run-istanbul-hailstones-video-as-cyclone-ockhi-in-mumbai/	None	None	None	None	None	Indian News Outlets Run Istanbul Hailstones Video As Cyclone Ockhi In Mumbai	Dec 05 2017 3:17 pm, Last Updated: Dec 15 2017 2:42 pm	None
133	Old Tornado Video From Sri Lanka Shared As Cyclone Ockhi	None	https://www.boomlive.in/old-tornado-video-from-sri-lanka-shared-as-cyclone-ockhi/	None	None	None	None	None	Old Tornado Video From Sri Lanka Shared As Cyclone Ockhi	Dec 01 2017 6:40 pm	None
134	Fact Vs Fiction: Fake News About UP Police, Fake News About 2000-Rupee Notes	None	https://www.boomlive.in/fact-vs-fiction-fake-news-about-up-police-fake-news-about-2000-rupee-notes/	None	None	None	None	None	Fact Vs Fiction: Fake News About UP Police, Fake News About 2000-Rupee Notes	Dec 01 2017 2:44 pm, Last Updated: Dec 02 2017 12:56 pm	None
135	When The Netherlands Embassy In The U.S. Fact Checked Donald Trump	None	https://www.boomlive.in/when-the-netherlands-embassy-in-the-u-s-fact-checked-donald-trump/	None	None	None	None	None	When The Netherlands Embassy In The U.S. Fact Checked Donald Trump	Nov 30 2017 5:42 pm, Last Updated: Nov 30 2017 5:45 pm	None
136	From Indian Media To NYT: How The ‘Donkeys Jailed In UP’ Story Went Viral	None	https://www.boomlive.in/from-indian-media-to-nyt-how-the-donkeys-jailed-in-up-story-went-viral/	None	None	None	None	None	From Indian Media To NYT: How The ‘Donkeys Jailed In UP’ Story Went Viral	Nov 29 2017 9:24 pm, Last Updated: Nov 29 2017 9:27 pm	None
137	Have Train Accidents Decreased Under NDA? : A Data FactCheck	RATING: Partly true.	https://www.boomlive.in/have-train-accidents-decreased-under-nda-a-data-factcheck/	FACT: Graphic is incomplete as data represented is of only first 3 years of UPA I, UPA II and NDA. However, the time period is not mentioned anywhere in the graphic.	None	None	None	None	Have Train Accidents Decreased Under NDA? : A Data FactCheck	Nov 28 2017 5:16 pm, Last Updated: Dec 01 2017 9:03 pm	None
138	Fact Vs Fiction: Spotting Aliens In Vizag, Was Tom Moody Trolled?	None	https://www.boomlive.in/fact-vs-fiction-were-aliens-spotted-in-vizag-was-tom-moody-trolled-by-communist-supporters/	None	None	None	None	None	Fact Vs Fiction: Spotting Aliens In Vizag, Was Tom Moody Trolled?	Nov 24 2017 5:06 pm, Last Updated: Nov 24 2017 5:11 pm	None
139	Uttar Pradesh CM Adityanath’s Claim Of No Riots During BJP Rule False	None	https://www.boomlive.in/uttar-pradesh-cm-adityanaths-claim-no-riots-bjp-rule-false/	None	None	None	None	None	Uttar Pradesh CM Adityanath’s Claim Of No Riots During BJP Rule False	Nov 22 2017 3:36 pm, Last Updated: Nov 23 2017 12:13 pm	None
140	Was Tom Moody Trolled By Communist Supporters From Kerala On Facebook? A FactCheck	None	https://www.boomlive.in/was-tom-moody-trolled-by-left-wing-supporters-from-kerala-on-facebook-a-factcheck/	None	None	None	None	None	Was Tom Moody Trolled By Communist Supporters From Kerala On Facebook? A FactCheck	Nov 21 2017 6:28 pm, Last Updated: Nov 23 2017 12:13 pm	None
141	CLAIM: No MOU signed between India & Japan for the Mumbai-Ahmedabad High Speed Rail Project	RATING: FALSE.	https://www.boomlive.in/was-an-mou-signed-between-india-and-japan-for-the-bullet-train-project-a-factcheck/	FACT: No MOU was signed on 14th September, 2017 as it was already signed in 2015.	None	None	None	None	Was An MOU Signed Between India And Japan For The Bullet Train Project? A FactCheck	Nov 18 2017 7:00 pm, Last Updated: Jan 10 2018 12:51 pm	None
142	Fact Vs Fiction: Fake Pic Of Jawaharalal Nehru, Fake News About President Ram Nath Kovind	None	https://www.boomlive.in/fact-vs-fiction-fake-pic-jawaharalal-nehru-fake-news-president-ram-nath-kovind/	None	None	None	None	None	Fact Vs Fiction: Fake Pic Of Jawaharalal Nehru, Fake News About President Ram Nath Kovind	Nov 17 2017 3:46 pm, Last Updated: Nov 18 2017 8:13 pm	None
143	‘Nehru Kissed By A Lady?’: The Video BJP IT Cell Head Amit Malviya Should See	None	https://www.boomlive.in/nehru-kissed-by-a-lady-the-video-bjp-it-cell-head-amit-malviya-should-see/	None	None	None	None	None	‘Nehru Kissed By A Lady?’: The Video BJP IT Cell Head Amit Malviya Should See	Nov 17 2017 9:00 am, Last Updated: Nov 17 2017 3:26 pm	None
144	Gandhi Vs Modi: Why The Humble Potato Is Caught In A Political Slugfest	None	https://www.boomlive.in/gandhi-vs-modi-why-the-humble-potato-is-caught-in-a-political-slugfest/	None	None	None	None	None	Gandhi Vs Modi: Why The Humble Potato Is Caught In A Political Slugfest	Nov 16 2017 10:25 pm, Last Updated: Nov 17 2017 3:59 pm	None
145	Homophobic Or Politically Incorrect? Why Sri Sri’s Quote Should Not Be Seen In Isolation	None	https://www.boomlive.in/homophobic-or-politically-incorrect-why-sri-sris-quote-should-not-be-seen-in-isolation/	None	None	None	None	None	Homophobic Or Politically Incorrect? Why Sri Sri’s Quote Should Not Be Seen In Isolation	Nov 14 2017 6:15 pm, Last Updated: Nov 17 2017 4:07 pm	None
146	CLAIM: Saudi Arabia Beheads First Female Robot Citizen	RATING: False	https://www.boomlive.in/fake-news-saudi-arabia-did-not-behead-its-first-female-robot-citizen/	FACT: Duffel Blog, the website that published the story, is a satirical or parody website in the U.S. It is also known as the military version of ‘The Onion’.	None	None	None	None	FAKE NEWS: Saudi Arabia Did Not Behead Its First Female Robot Citizen	Nov 11 2017 9:12 am, Last Updated: Nov 17 2017 6:28 pm	None
147	Fact Vs Fiction: Fake Jet Airways Ad, Fake News About Narendra Modi	None	https://www.boomlive.in/fact-vs-fiction-fake-jet-airways-ad-fake-news-about-narendra-modi/	None	None	None	None	None	Fact Vs Fiction: Fake Jet Airways Ad, Fake News About Narendra Modi	Nov 10 2017 3:17 pm	None
148	Black Money, Terror Funding & Fake Currency: Did Demonetisation Achieve Its Goals?	None	https://www.boomlive.in/black-money-terror-funding-fake-currency-did-demonetisation-achieve-its-goals/	None	None	None	None	None	Black Money, Terror Funding & Fake Currency: Did Demonetisation Achieve Its Goals?	Nov 08 2017 8:10 pm, Last Updated: Nov 09 2017 2:19 pm	None
149	Fake: Jet Airways Did Not Create This Ad To Ambush IndiGo	None	https://www.boomlive.in/fake-jet-airways-did-not-create-this-ad-to-ambush-indigo/	None	None	None	None	None	Fake: Jet Airways Did Not Create This Ad To Ambush IndiGo	Nov 08 2017 12:41 pm, Last Updated: Nov 08 2017 5:17 pm	None
150	The Real Story Behind The Huge Crowds Gathered At IPhone Launches	None	https://www.boomlive.in/the-real-story-behind-the-huge-crowds-gathered-at-iphone-launches/	None	None	None	None	None	The Real Story Behind The Huge Crowds Gathered At IPhone Launches	Nov 06 2017 3:14 pm	None
151	Fact Vs Fiction: Fake Pic Of Rajnath Singh, Fake News About Rahul Gandhi	None	https://www.boomlive.in/fact-vs-fiction-fake-pic-of-rajnath-singh-fake-news-about-rahul-gandhi36670-2/	None	None	None	None	None	Fact Vs Fiction: Fake Pic Of Rajnath Singh, Fake News About Rahul Gandhi	Nov 03 2017 5:53 pm, Last Updated: Nov 03 2017 6:28 pm	None
152	Doing Business Ranking Relative, Can’t Compare To Previous Years: World Bank	None	https://www.boomlive.in/doing-business-ranking-relative-cant-compare-to-previous-years-world-bank/	None	None	None	None	None	Doing Business Ranking Relative, Can’t Compare To Previous Years: World Bank	Nov 03 2017 12:30 pm, Last Updated: Nov 03 2017 1:21 pm	None
153	Gujarat Polls: Did PM Modi Meet Muslim Religious Leaders To Appease Voters?	None	https://www.boomlive.in/gujarat-polls-did-pm-modi-meet-muslim-religious-leaders-to-appease-voters/	None	None	None	None	None	Gujarat Polls: Did PM Modi Meet Muslim Religious Leaders To Appease Voters?	Nov 02 2017 3:23 pm, Last Updated: Nov 02 2017 3:48 pm	None
154	Over 65% Of Crimes Against Foreign Tourists Are Theft: A Data Fact File	None	https://www.boomlive.in/over-65-of-crimes-against-foreign-tourists-are-theft-a-data-fact-file/	None	None	None	None	None	Over 65% Of Crimes Against Foreign Tourists Are Theft: A Data Fact File	Oct 31 2017 7:43 pm, Last Updated: Nov 01 2017 10:45 am	None
155	Fact Vs Fiction: Mersal’s Claims On GST, Modi-Rahul Twitter War	None	https://www.boomlive.in/fact-vs-fiction-mersals-claims-gst-modi-rahul-twitter-war/	None	None	None	None	None	Fact Vs Fiction: Mersal’s Claims On GST, Modi-Rahul Twitter War	Oct 27 2017 5:33 pm, Last Updated: Nov 03 2017 5:47 pm	None
156	Real Vs Reel: FactChecking Mersal’s Claims On GST, Demonetisation	RATING: Mostly True.	https://www.boomlive.in/real-vs-reel-factchecking-mersals-claims-on-gst-demonetisation/	FACT: This is with reference to the period of demonetisation when people had to deposit old currency notes with the banks.	None	None	None	None	Real Vs Reel: FactChecking Mersal’s Claims On GST, Demonetisation	Oct 25 2017 7:37 pm	None
157	Modi Vs Gandhi: Twitter Analytics Reveal Fake Followers Plague Both Handles	None	https://www.boomlive.in/modi-vs-gandhi-twitter-analytics-reveal-fake-followers-plague-both-handles/	None	None	None	None	None	Modi Vs Gandhi: Twitter Analytics Reveal Fake Followers Plague Both Handles	Oct 25 2017 2:00 pm, Last Updated: Oct 25 2017 3:11 pm	None
158	Is The Ro-Ro Ferry In Gujarat The First Of Its Kind In South-East Asia? A FactCheck	None	https://www.boomlive.in/modi-claim-that-gujarat-ro-ro-ferry-unique-compared-to-south-east-asia-is-false/	None	None	None	None	None	Is The Ro-Ro Ferry In Gujarat The First Of Its Kind In South-East Asia? A FactCheck	Oct 23 2017 4:28 pm, Last Updated: Oct 26 2017 8:39 pm	None
