claim_id	claim	label	claim_url	reason	categories	speaker	checker	tags	article_title	publish_date	claim_date
302	Apple iPhone 5c Giveaway Like-Farming Scam	Facebook Scams	http://hoax-slayer.com/apple-iPhone-5c-like-farming-scam.shtml	None	None	None	Brett M. Christensen	None	Apple iPhone 5c Giveaway Like-Farming Scam	September 11, 2013	None
303	No, Facebook Is NOT Removing Veteran Amputee Images	Facebook Scams	https://www.hoax-slayer.com/facebook-removing-veteran-amputee-images-hoax.shtml	None	None	None	Brett M. Christensen	None	No, Facebook Is NOT Removing Veteran Amputee Images	September 6, 2013	None
304	Carnival Cruise Free Vacation Packages Survey Scam	Facebook Scams	https://www.hoax-slayer.com/carnival-cruise-survey-scam.shtml	None	None	None	Brett M. Christensen	None	Carnival Cruise Free Vacation Packages Survey Scam	September 4, 2013	None
305	Miley Cyrus is NOT Dead - Miley Cyrus Suicide Facebook Scam	Facebook Scams	https://www.hoax-slayer.com/miley-cyrus-rip-facebook-scam.shtml	None	None	None	Brett M. Christensen	None	Miley Cyrus is NOT Dead - Miley Cyrus Suicide Facebook Scam	September 3, 2013	None
306	Phishing Scam - 'Account Reported for Annoying and Insulting Facebook Users'	Facebook Scams	https://www.hoax-slayer.com/facebook-reported-annoying-insulting-phishing.shtml	None	None	None	Brett M. Christensen	None	Phishing Scam - 'Account Reported for Annoying and Insulting Facebook Users'	August 23, 2013	None
307	JetBlue Vacation Giveaway Like Farming Scam	Facebook Scams	https://www.hoax-slayer.com/jet-blue-like-farming-scam.shtml	None	None	None	Brett M. Christensen	None	JetBlue Vacation Giveaway Like Farming Scam	August 19, 2013	None
308	Is Facebook Removing A Picture Depicting A Breast Cancer Survivor's Tattooed Chest?	Facebook Scams	https://www.hoax-slayer.com/breast-cancer-tattoo-picture-facebook-ban.shtml	None	None	None	Brett M. Christensen	None	Is Facebook Removing A Picture Depicting A Breast Cancer Survivor's Tattooed Chest?	August 8, 2013	None
309	Message Warns Of Requests for Photos Of Babies With Nappies Open	Facebook Scams	https://www.hoax-slayer.com/open-nappy-research-warning.shtml	None	None	None	Brett M. Christensen	None	Message Warns Of Requests for Photos Of Babies With Nappies Open	August 6, 2013	None
310	X Factor Australia Like Farming Scam	Facebook Scams	https://www.hoax-slayer.com/x-factor-like-farming-scam.shtml	None	None	None	Brett M. Christensen	None	X Factor Australia Like Farming Scam	July 30, 2013	None
311	Costco Voucher Giveaway Like-Farming and Survey Scam	Facebook Scams	https://www.hoax-slayer.com/costco-like-farming-survey-scam.shtml	None	None	None	Brett M. Christensen	None	Costco Voucher Giveaway Like-Farming and Survey Scam	July 29, 2013	None
312	Dell Computer Giveaway Survey and Like Farming Scam	Facebook Scams	https://www.hoax-slayer.com/dell-computer-survey-scam.shtml	None	None	None	Brett M. Christensen	None	Dell Computer Giveaway Survey and Like Farming Scam	July 24, 2013	None
313	Disgraceful Hoax – 'All Facebook Companies' Donations to Help 9 Year Old Girl'	Facebook Scams	https://www.hoax-slayer.com/all-facebook-companies-help-girl-hoax.shtml	None	None	None	Brett M. Christensen	None	Disgraceful Hoax – 'All Facebook Companies' Donations to Help 9 Year Old Girl'	July 23, 2013	None
314	‘Disneyland SuMMer Vacation’ Free Tickets Like-Farming Scam	Facebook Scams	https://www.hoax-slayer.com/disneyland-like-farming-scam.shtml	None	None	None	Brett M. Christensen	None	‘Disneyland SuMMer Vacation’ Free Tickets Like-Farming Scam	July 22, 2013	None
315	Spurious Facebook Warning – 'Powerful Computer Viruses Named Trojans'	Facebook Scams	https://www.hoax-slayer.com/urgent-viruses-named-trojans-warning.shtml	None	None	None	Brett M. Christensen	None	Spurious Facebook Warning – 'Powerful Computer Viruses Named Trojans'	July 19, 2013	None
316	Big W Samsung TV Giveaway Like-Farming Scam	Facebook Scams	https://www.hoax-slayer.com/big-w-like-farming-scam.shtml	None	None	None	Brett M. Christensen	None	Big W Samsung TV Giveaway Like-Farming Scam	July 19, 2013	None
317	Facebook 'Graphic App' Privacy Warning Hoax	Facebook Scams	https://www.hoax-slayer.com/graphic-app-facebook-hoax.shtml	None	None	None	Brett M. Christensen	None	Facebook 'Graphic App' Privacy Warning Hoax	July 16, 2013	None
318	Advance Fee Scammers Using Cloned FB Accounts To Gain Victims	Facebook Scams	https://www.hoax-slayer.com/cloned-fb-advance-fee-scam.shtml	None	None	None	Brett M. Christensen	None	Advance Fee Scammers Using Cloned FB Accounts To Gain Victims	July 3, 2013	None
319	Bomb Detection Dog Like-Farming Scam	Facebook Scams	https://www.hoax-slayer.com/bomb-detection-dog-like-salute.shtml	None	None	None	Brett M. Christensen	None	Bomb Detection Dog Like-Farming Scam	June 25, 2013	None
320	Facebook Shoes Like-Farming Scam	Facebook Scams	https://www.hoax-slayer.com/facebook-shoes-like-farm.shtml	None	None	None	Brett M. Christensen	None	Facebook Shoes Like-Farming Scam	June 24, 2013	None
321	Like-Farming Giveaway Scam Pretends to be Official Argos Facebook Page	Facebook Scams	https://www.hoax-slayer.com/argos-like-farming-scam.shtml	None	None	None	Brett M. Christensen	None	Like-Farming Giveaway Scam Pretends to be Official Argos Facebook Page	June 21, 2013	None
322	Garbled Facebook Message Warns of 'New FB Cloning Scam'	Facebook Scams	https://www.hoax-slayer.com/new-fb-cloning-scam-warning.shtml	None	None	None	Brett M. Christensen	None	Garbled Facebook Message Warns of 'New FB Cloning Scam'	June 14, 2013	None
323	Impaled Boy Facebook Like Farming Hoax	Facebook Scams	https://www.hoax-slayer.com/impaled-boy-like-farming-scam.shtml	None	None	None	Brett M. Christensen	None	Impaled Boy Facebook Like Farming Hoax	June 3, 2013	None
324	Facebook Account Locked Due to Malware Warning	Facebook Scams	https://www.hoax-slayer.com/facebook-account-locked-malware.shtml	None	None	None	Brett M. Christensen	None	Facebook Account Locked Due to Malware Warning	May 29, 2013	None
325	Baby With Mermaid Syndrome - Yet Another Like-Farming Sick Baby Hoax	Facebook Scams	https://www.hoax-slayer.com/mermaid-syndrome-like-farming-hoax.shtml	None	None	None	Brett M. Christensen	None	Baby With Mermaid Syndrome - Yet Another Like-Farming Sick Baby Hoax	May 27, 2013	None
326	Facebook 'Fan Page Verification Program' Phishing Scam	Facebook Scams	https://www.hoax-slayer.com/fan-page-verification-scam.shtml	None	None	None	Brett M. Christensen	None	Facebook 'Fan Page Verification Program' Phishing Scam	May 24, 2013	None
327	Facebook Sick Child Hoax - '1 like = $5, 1 Comment = $3, 1 Share = $2'	Facebook Scams	https://www.hoax-slayer.com/like-share-comment-charity-hoax.shtml	None	None	None	Brett M. Christensen	None	Facebook Sick Child Hoax - '1 like = $5, 1 Comment = $3, 1 Share = $2'	May 21, 2013	None
328	Facebook Like-Farming Scams	Facebook Scams	https://www.hoax-slayer.com/like-farming-scams.shtml	None	None	None	Brett M. Christensen	None	Facebook Like-Farming Scams	May 15, 2013	None
329	'I'm Not Asking You to Like This' - Yet Another Sick Baby Donations For Sharing Hoax	Facebook Scams	https://www.hoax-slayer.com/fb-dollar-share-sick-baby-hoax.shtml	None	None	None	Brett M. Christensen	None	'I'm Not Asking You to Like This' - Yet Another Sick Baby Donations For Sharing Hoax	May 7, 2013	None
330	Facebook Proposed Video Ads Message	Facebook Scams	https://www.hoax-slayer.com/facebook-video-ads-hoax.shtml	None	None	None	Brett M. Christensen	None	Facebook Proposed Video Ads Message	April 30, 2013	None
331	Facebook Profile Viewer Scam	Facebook Scams	https://www.hoax-slayer.com/fb-profile-viewer-scam.shtml	None	None	None	Brett M. Christensen	None	Facebook Profile Viewer Scam	April 30, 2013	None
332	Facebook 'Account May Not Be Authentic' Phishing Scam	Facebook Scams	https://www.hoax-slayer.com/facebook-account-blocking-scam.shtml	None	None	None	Brett M. Christensen	None	Facebook 'Account May Not Be Authentic' Phishing Scam	April 24, 2013	None
333	Optional Facebook Trial Allows Users to Pay to Send Messages to Non-Friend Inboxes	Facebook Scams	https://www.hoax-slayer.com/facebook-charging-messages.shtml	None	None	None	Brett M. Christensen	None	Optional Facebook Trial Allows Users to Pay to Send Messages to Non-Friend Inboxes	April 10, 2013	None
334	Facebook 'Name and Shame Baby Beater' Message	Facebook Scams	https://www.hoax-slayer.com/name-and-shame-baby-beater-message.shtml	None	None	None	Brett M. Christensen	None	Facebook 'Name and Shame Baby Beater' Message	April 3, 2013	None
335	'Like' and 'Share' Harvesting Hoax - Boy Beaten for Liking One Direction	Facebook Scams	https://www.hoax-slayer.com/boy-beaten-one-direction.shtml	None	None	None	Brett M. Christensen	None	'Like' and 'Share' Harvesting Hoax - Boy Beaten for Liking One Direction	April 2, 2013	None
336	Beware - 'Unsealed' Product Giveaways on Facebook	Facebook Scams	https://www.hoax-slayer.com/unsealed-products-giveaways-facebook.shtml	None	None	None	Brett M. Christensen	None	Beware - 'Unsealed' Product Giveaways on Facebook	March 21, 2013	None
337	Bogus Facebook Giveaway - 'Free GHD Straighteners'	Facebook Scams	https://www.hoax-slayer.com/ghd-straightners.shtml	None	None	None	Brett M. Christensen	None	Bogus Facebook Giveaway - 'Free GHD Straighteners'	March 11, 2013	None
338	Survey Scam - 'Malfunctioning Online Store Giving Free iPads'	Facebook Scams	https://www.hoax-slayer.com/store-malfunction-freeipad-scam.shtml	None	None	None	Brett M. Christensen	None	Survey Scam - 'Malfunctioning Online Store Giving Free iPads'	March 7, 2013	None
339	Xbox 720 Bogus Facebook Giveaway	Facebook Scams	https://www.hoax-slayer.com/xbox-720-giveaway-scam.shtml	None	None	None	Brett M. Christensen	None	Xbox 720 Bogus Facebook Giveaway	March 7, 2013	None
340	Free PlayStation 4 For Testers Survey Scam	Facebook Scams	https://www.hoax-slayer.com/playstation-4-survey-scam.shtml	None	None	None	Brett M. Christensen	None	Free PlayStation 4 For Testers Survey Scam	March 7, 2013	None
341	Facebook Page 'Violation of Terms' Phishing Scam	Facebook Scams	https://www.hoax-slayer.com/facebook-page-phishing-scam.shtml	None	None	None	Brett M. Christensen	None	Facebook Page 'Violation of Terms' Phishing Scam	March 4, 2013	None
342	Rihanna 'S3X' Tape Survey Scam Messages Hit Facebook	Facebook Scams	https://www.hoax-slayer.com/rihanna-tape-spam.shtml	None	None	None	Brett M. Christensen	None	Rihanna 'S3X' Tape Survey Scam Messages Hit Facebook	February 28, 2013	None
343	Facebook Hoax - Pay to become Gold Member or All Your Documents will be Made Public	Facebook Scams	https://www.hoax-slayer.com/member-gold-facebook-hoax.shtml	None	None	None	Brett M. Christensen	None	Facebook Hoax - Pay to become Gold Member or All Your Documents will be Made Public	February 19, 2013	None
344	Bill Gates $5000 Giveaway Hoax	Facebook Scams	https://www.hoax-slayer.com/bill-gates-5000-giveaway-hoax.shtml	None	None	None	Brett M. Christensen	None	Bill Gates $5000 Giveaway Hoax	February 15, 2013	None
345	'Facebook Technical Support' Pharmacy Spam	Facebook Scams	https://www.hoax-slayer.com/facebook-technical-support-spam.shtml	None	None	None	Brett M. Christensen	None	'Facebook Technical Support' Pharmacy Spam	February 13, 2013	None
346	Hoax - 'Your Cell Phone Has a Name'	Facebook Scams	https://www.hoax-slayer.com/cell-phone-has-name.shtml	None	None	None	Brett M. Christensen	None	Hoax - 'Your Cell Phone Has a Name'	February 5, 2013	None
347	Free Disneyland Tickets Survey Scam	Facebook Scams	https://www.hoax-slayer.com/disneyland-tickets-survey-scam.shtml	None	None	None	Brett M. Christensen	None	Free Disneyland Tickets Survey Scam	February 5, 2013	None
348	Love Desire Facebook Group 'Virus' Warning	Facebook Scams	https://www.hoax-slayer.com/love-desire-facebook-warning.shtml	None	None	None	Brett M. Christensen	None	Love Desire Facebook Group 'Virus' Warning	January 22, 2013	None
349	Who Will Be Your Valentine Virus Warning	Facebook Scams	https://www.hoax-slayer.com/valentine-facebook-virus-warning.shtml	None	None	None	Brett M. Christensen	None	Who Will Be Your Valentine Virus Warning	January 18, 2013	None
350	Is Facebook Trying to Get Users to Remove a Nativity Scene Picture?	Facebook Scams	https://www.hoax-slayer.com/remove-facebook-nativity-picture.shtml	None	None	None	Brett M. Christensen	None	Is Facebook Trying to Get Users to Remove a Nativity Scene Picture?	December 22, 2012	None
351	Facebook 'Pirates' Fraud Warning	Facebook Scams	https://www.hoax-slayer.com/facebook-pirates-warning.shtml	None	None	None	Brett M. Christensen	None	Facebook 'Pirates' Fraud Warning	December 4, 2012	None
352	Bogus Prize Offers on Facebook - 'Like and Share To Win'	Facebook Scams	https://www.hoax-slayer.com/facebook-share-win.shtml	None	None	None	Brett M. Christensen	None	Bogus Prize Offers on Facebook - 'Like and Share To Win'	November 22, 2012	None
353	Facebook 'Virus' Warning Message - Album 92	Facebook Scams	https://www.hoax-slayer.com/album-92-virus-warning.shtml	None	None	None	Brett M. Christensen	None	Facebook 'Virus' Warning Message - Album 92	October 12, 2012	None
354	Facebook's Promoted Posts Program for Users Causing Confusion	Facebook Scams	https://www.hoax-slayer.com/promote-posts-charging.shtml	None	None	None	Brett M. Christensen	None	Facebook's Promoted Posts Program for Users Causing Confusion	October 6, 2012	None
355	'Blue Tiger' Picture on Facebook	Facebook Scams	https://www.hoax-slayer.com/blue-tiger.shtml	None	None	None	Brett M. Christensen	None	'Blue Tiger' Picture on Facebook	September 27, 2012	None
356	Photo Sharing Request for 'Pray For Rosalie'	Facebook Scams	https://www.hoax-slayer.com/pray-for-rosalie.shtml	None	None	None	Brett M. Christensen	None	Photo Sharing Request for 'Pray For Rosalie'	September 11, 2012	None
357	Does A Photo Depict A Puppy Being Forced to Drink Vodka?	Facebook Scams	https://www.hoax-slayer.com/vodka-puppy.shtml	None	None	None	Brett M. Christensen	None	Does A Photo Depict A Puppy Being Forced to Drink Vodka?	August 13, 2012	None
358	Another Facebook Sick Baby Hoax - Baby With Brain Cancer	Facebook Scams	https://www.hoax-slayer.com/baby-brain-cancer-facebook.shtml	None	None	None	Brett M. Christensen	None	Another Facebook Sick Baby Hoax - Baby With Brain Cancer	August 10, 2012	None
359	Circulating Warning - Facebook May Close Down Animal Rescue Accounts	Facebook Scams	https://www.hoax-slayer.com/fb-close-animal-rescue.shtml	None	None	None	Brett M. Christensen	None	Circulating Warning - Facebook May Close Down Animal Rescue Accounts	August 7, 2012	None
360	Hoax - Justin Bieber Helped Girl Raped After His Concert	Facebook Scams	https://www.hoax-slayer.com/bieber-girl-hoax.shtml	None	None	None	Brett M. Christensen	None	Hoax - Justin Bieber Helped Girl Raped After His Concert	July 9, 2012	None
361	Facebook Share Hoax - $1.20 Per Share to Help Girl With Cancer	Facebook Scams	https://www.hoax-slayer.com/girl-cancer-bed-share-hoax.shtml	None	None	None	Brett M. Christensen	None	Facebook Share Hoax - $1.20 Per Share to Help Girl With Cancer	July 5, 2012	None
362	Facebook Will Donate for 'Likes' Hoax - Isabella Abused Wife Message	Facebook Scams	https://www.hoax-slayer.com/isabella-donations-for-likes-hoax.shtml	None	None	None	Brett M. Christensen	None	Facebook Will Donate for 'Likes' Hoax - Isabella Abused Wife Message	15th June 2012	None
363	Can Birds Die From Eating Discarded Gum?	Facebook Scams	https://www.hoax-slayer.com/birds-die-from-gum-warning.shtml	None	None	None	Brett M. Christensen	None	Can Birds Die From Eating Discarded Gum?	<	None
364	Useless Warning - Facebook Will Start Using Your Photos in Ads on Friday	Facebook Scams	https://www.hoax-slayer.com/friday-facebook-using-photos.shtml	None	None	None	Brett M. Christensen	None	Useless Warning - Facebook Will Start Using Your Photos in Ads on Friday	6th June 2012	None
365	Completely Pointless and Misleading 'Facebook Privacy Notice'	Facebook Scams	https://www.hoax-slayer.com/bogus-facebook-privacy-notice.shtml	None	None	None	Brett M. Christensen	None	Completely Pointless and Misleading 'Facebook Privacy Notice'	6th June 2012	None
366	Black Lion Facebook Hoax	Facebook Scams	https://www.hoax-slayer.com/facebook-black-lion.shtml	None	None	None	Brett M. Christensen	None	Black Lion Facebook Hoax	5th June 2012	None
367	Satanist Friend Request Facebook Warning	Facebook Scams	https://www.hoax-slayer.com/satanist-friend-request.shtml	None	None	None	Brett M. Christensen	None	Satanist Friend Request Facebook Warning	4th June 2012	None
368	Postcard Campaign for Charlie - Please DO NOT Send Any More Cards	Facebook Scams	https://www.hoax-slayer.com/postcard-campaign-charlie.shtml	None	None	None	Brett M. Christensen	None	Postcard Campaign for Charlie - Please DO NOT Send Any More Cards	18th May 2012	None
369	Circus Cruelty to Animals Protest Message - Baby Elephant Photograph	Facebook Scams	https://www.hoax-slayer.com/baby-elephant-circus-protest.shtml	None	None	None	Brett M. Christensen	None	Circus Cruelty to Animals Protest Message - Baby Elephant Photograph	7th May 2012	None
370	Hoax - Picture of 'World's Largest Tortoise'	Facebook Scams	https://www.hoax-slayer.com/worlds-largest-tortoise.shtml	None	None	None	Brett M. Christensen	None	Hoax - Picture of 'World's Largest Tortoise'	4th May 2012	None
371	'Switch To Green' Facebook Survey Scam	Facebook Scams	https://www.hoax-slayer.com/switch-to-green-survey-scam.shtml	None	None	None	Brett M. Christensen	None	'Switch To Green' Facebook Survey Scam	19th April 2012	None
372	RockMelt Virus Warning Hoax	Facebook Scams	https://www.hoax-slayer.com/rockmelt-virus-warning-hoax.shtml	None	None	None	Brett M. Christensen	None	RockMelt Virus Warning Hoax	16th April 2012	None
373	'Daddy it Hurts' Anti-Child Abuse Chain Letter	Facebook Scams	https://www.hoax-slayer.com/daddy-it-hurts.shtml	None	None	None	Brett M. Christensen	None	'Daddy it Hurts' Anti-Child Abuse Chain Letter	3rd April 2012	None
374	False Protest Message Claims Pastor Youcef Nadarkhani Has Been Executed	Facebook Scams	https://www.hoax-slayer.com/youcef-nadarkhani-protest-message.shtml	None	None	None	Brett M. Christensen	None	False Protest Message Claims Pastor Youcef Nadarkhani Has Been Executed	28th March 2012	None
375	Taylor Siders Missing Teen Alert - (Taylor Has Now Been Found)	Facebook Scams	https://www.hoax-slayer.com/taylor-siders-missing.shtml	None	None	None	Brett M. Christensen	None	Taylor Siders Missing Teen Alert - (Taylor Has Now Been Found)	26th March 2012	None
376	Chrome Extension Timeline Removal Tip	Facebook Scams	https://www.hoax-slayer.com/get-rid-of-timeline-tip.shtml	None	None	None	Brett M. Christensen	None	Chrome Extension Timeline Removal Tip	20th March 2012	None
377	Pointless and Exploitive 'Share if You Are Against Child Abuse' Facebook Post	Facebook Scams	https://www.hoax-slayer.com/share-against-child-abuse-post.shtml	None	None	None	Brett M. Christensen	None	Pointless and Exploitive 'Share if You Are Against Child Abuse' Facebook Post	15th March 2012	None
378	Little Girl With Huge Belly Facebook Donation Hoax	Facebook Scams	https://www.hoax-slayer.com/huge-stomach-child-hoax.shtml	None	None	None	Brett M. Christensen	None	Little Girl With Huge Belly Facebook Donation Hoax	14th March 2012	None
379	Friend Request Facebook Ban Warning	Facebook Scams	https://www.hoax-slayer.com/fb-friend-request-ban-warning.shtml	None	None	None	Brett M. Christensen	None	Friend Request Facebook Ban Warning	12th March 2012	None
380	Arwa Has Now Been Found - Help find Missing Girl Arwa Message	Facebook Scams	https://www.hoax-slayer.com/arwa-missing.shtml	None	None	None	Brett M. Christensen	None	Arwa Has Now Been Found - Help find Missing Girl Arwa Message	9th March 2012	None
381	False Warning - Do Not Add 'Jason Lee' Because Its a Virus	Facebook Scams	https://www.hoax-slayer.com/jason-lee-virus-hoax.shtml	None	None	None	Brett M. Christensen	None	False Warning - Do Not Add 'Jason Lee' Because Its a Virus	3rd March 2012	None
382	'Wolf' Slaughter Protest Message	Facebook Scams	https://www.hoax-slayer.com/wolf-slaughter-protest.shtml	None	None	None	Brett M. Christensen	None	'Wolf' Slaughter Protest Message	3rd March 2012	None
383	Fake Three Headed Snake Image	Facebook Scams	https://www.hoax-slayer.com/three-headed-snake-hoax.shtml	None	None	None	Brett M. Christensen	None	Fake Three Headed Snake Image	2nd March 2012	None
384	'Thomas Romany's Stuff' Warning Message	Facebook Scams	https://www.hoax-slayer.com/thomas-romany-warning.shtml	None	None	None	Brett M. Christensen	None	'Thomas Romany's Stuff' Warning Message	16th February 2012	None
385	Protest Message - Live 'Tortoise' Souvenirs Sold in China	Facebook Scams	https://www.hoax-slayer.com/live-turtle-keyrings.shtml	None	None	None	Brett M. Christensen	None	Protest Message - Live 'Tortoise' Souvenirs Sold in China	15th February 2012	None
386	Facebook Photograph of Man Riding Motorbike Over Children's Hands	Facebook Scams	https://www.hoax-slayer.com/motorbike-childrens-hands.shtml	None	None	None	Brett M. Christensen	None	Facebook Photograph of Man Riding Motorbike Over Children's Hands	10th February 2012	None
387	Hoax - Share Photo to Raise Money to Help Abused Puppy	Facebook Scams	https://www.hoax-slayer.com/abused-puppy-hoax.shtml	None	None	None	Brett M. Christensen	None	Hoax - Share Photo to Raise Money to Help Abused Puppy	8th February 2012	None
388	Baby With Skin Rash Facebook Share Hoax	Facebook Scams	https://www.hoax-slayer.com/baby-skin-rash-facebook-hoax.shtml	None	None	None	Brett M. Christensen	None	Baby With Skin Rash Facebook Share Hoax	31st January 2012	None
389	Another Facebook Nonsense Post - Share to Help Baby With Brain Disorder	Facebook Scams	https://www.hoax-slayer.com/baby-brain-disorder.share.shtml	None	None	None	Brett M. Christensen	None	Another Facebook Nonsense Post - Share to Help Baby With Brain Disorder	24th January 2012	None
390	Hoax: Facebook to Start Charging This Summer - Facebook Icon Will Turn Blue	Facebook Scams	https://www.hoax-slayer.com/facebook-icon-blue-hoax.shtml	None	None	None	Brett M. Christensen	None	Hoax: Facebook to Start Charging This Summer - Facebook Icon Will Turn Blue	20th January 2012	None
391	Hoax - Facebook Will Donate $1 Per Share to Help Sick Baby	Facebook Scams	https://www.hoax-slayer.com/sick-baby-dollar-share-hoax.shtml	None	None	None	Brett M. Christensen	None	Hoax - Facebook Will Donate $1 Per Share to Help Sick Baby	18th January 2012	None
392	Facebook 'See Who Viewed Your Profile' Scams - Rogue 'Stalker' Apps	Facebook Scams	https://www.hoax-slayer.com/facebook-profile-tracker-scams.shtml	None	None	None	Brett M. Christensen	None	Facebook 'See Who Viewed Your Profile' Scams - Rogue 'Stalker' Apps	17th January 2012	None
393	WhatsApp 'Logo Will Turn Red' Hoax	Facebook Scams	https://www.hoax-slayer.com/whats-app-hoax.shtml	None	None	None	Brett M. Christensen	None	WhatsApp 'Logo Will Turn Red' Hoax	15th January 2012	None
394	A Special Appeal to Facebook Users - Unauthorised Use of Baby Zoe Chambers Photograph	Facebook Scams	https://www.hoax-slayer.com/zoe-chambers-story.shtml	None	None	None	Brett M. Christensen	None	A Special Appeal to Facebook Users - Unauthorised Use of Baby Zoe Chambers Photograph	13th January 2012	None
395	Facebook Protest Message Against Casey Anthony Book Deal	Facebook Scams	https://www.hoax-slayer.com/casey-anthony-book-deal-protest.shtml	None	None	None	Brett M. Christensen	None	Facebook Protest Message Against Casey Anthony Book Deal	13th January 20121	None
396	Animal Mistreatment Protest Message - Firecracker Put In Dog's Mouth	Facebook Scams	https://www.hoax-slayer.com/firecracker-dog-mouth.shtml	None	None	None	Brett M. Christensen	None	Animal Mistreatment Protest Message - Firecracker Put In Dog's Mouth	10th January 2012	None
397	Facebook Survey Scam - Free $100 Shell Gas Card	Facebook Scams	https://www.hoax-slayer.com/shell-gas-card-survey-scam.shtml	None	None	None	Brett M. Christensen	None	Facebook Survey Scam - Free $100 Shell Gas Card	30th December 2011	None
398	Stolen Tibetan Spaniels Alert	Facebook Scams	https://www.hoax-slayer.com/stolen-tibetan-spaniels.shtml	None	None	None	Brett M. Christensen	None	Stolen Tibetan Spaniels Alert	30th December 2011	None
399	Facebook Survey Scam - $50 Dollar General Gift Card	Facebook Scams	https://www.hoax-slayer.com/dollar-general-gift-card-survey-scam.shtml	None	None	None	Brett M. Christensen	None	Facebook Survey Scam - $50 Dollar General Gift Card	29th December 2011	None
400	Facebook Message - RIP for Family Slain by Man Dressed as Santa	Facebook Scams	https://www.hoax-slayer.com/santa-support-message.shtml	None	None	None	Brett M. Christensen	None	Facebook Message - RIP for Family Slain by Man Dressed as Santa	29th December 2011	None
401	Facebook Survey Scam - Walgreens Free Gift Card	Facebook Scams	https://www.hoax-slayer.com/walgreens-gift-card-survey-scam.shtml	None	None	None	Brett M. Christensen	None	Facebook Survey Scam - Walgreens Free Gift Card	28th December 2011	None
402	Facebook Survey Scam - Get a Costco Gift Card for Free	Facebook Scams	https://www.hoax-slayer.com/costco-survey-scam.shtml	None	None	None	Brett M. Christensen	None	Facebook Survey Scam - Get a Costco Gift Card for Free	12th December 2011	None
403	Facebook Survey Scam - Eat for Free at CheeseCake Factory	Facebook Scams	https://www.hoax-slayer.com/cheese-cake-factory-survey-scam.shtml	None	None	None	Brett M. Christensen	None	Facebook Survey Scam - Eat for Free at CheeseCake Factory	11th December 2011	None
404	Hoax Chain Letter - The Vengeful Ghost of Carmen Winstead	Facebook Scams	https://www.hoax-slayer.com/carmen-winstead-ghost.shtml	None	None	None	Brett M. Christensen	None	Hoax Chain Letter - The Vengeful Ghost of Carmen Winstead	11th December 2011	None
405	JB Hi-Fi Facebook Survey Scam	Facebook Scams	https://www.hoax-slayer.com/jb-hifi-survey-scam.shtml	None	None	None	Brett M. Christensen	None	JB Hi-Fi Facebook Survey Scam	9th December 2011	None
406	Free Facebook Credits Survey Scam	Facebook Scams	https://www.hoax-slayer.com/free-fb-credits-scam.shtml	None	None	None	Brett M. Christensen	None	Free Facebook Credits Survey Scam	30th November 2011	None
407	Chicken Jerky Dog Treats Warning	Facebook Scams	https://www.hoax-slayer.com/chicken-jerky-dog-warning.shtml	None	None	None	Brett M. Christensen	None	Chicken Jerky Dog Treats Warning	29th November 2011	None
408	Bogus Warning - 'BBQ Enthusiast' Avatar on Cafe World is a Trojan Horse Virus	Facebook Scams	https://www.hoax-slayer.com/bbq-enthusiast-bogus-warning.shtml	None	None	None	Brett M. Christensen	None	Bogus Warning - 'BBQ Enthusiast' Avatar on Cafe World is a Trojan Horse Virus	28th November 2011	None
409	Prayer Request For Karen Perry	Facebook Scams	https://www.hoax-slayer.com/karen-perry-prayer-request.shtml	None	None	None	Brett M. Christensen	None	Prayer Request For Karen Perry	28th November 2011	None
410	False Claim - Cardiff City Football Club Refused to Donate Club Shirt for Fallen Soldier's Coffin	Facebook Scams	https://www.hoax-slayer.com/cardiff-club-shirt-donation-protest.shtml	None	None	None	Brett M. Christensen	None	False Claim - Cardiff City Football Club Refused to Donate Club Shirt for Fallen Soldier's Coffin	24th November 2011	None
411	Facebook Account Reported Phishing Scam	Facebook Scams	https://www.hoax-slayer.com/facebook-violated-policies-phishing.shtml	None	None	None	Brett M. Christensen	None	Facebook Account Reported Phishing Scam	23rd November 2011	None
412	Christmas Tree App Virus Hoax	Facebook Scams	https://www.hoax-slayer.com/christmas-tree-app-hoax.shtml	None	None	None	Brett M. Christensen	None	Christmas Tree App Virus Hoax	23th November 2011	None
413	Budweiser Frogs Virus Hoax	Facebook Scams	https://www.hoax-slayer.com/budweiser-frogs.html	None	None	None	Brett M. Christensen	None	Budweiser Frogs Virus Hoax	22nd November 2011	None
414	Another Pointless Facebook Warning - Hackers Posting Insulting Messages In Your Name	Facebook Scams	https://www.hoax-slayer.com/hackers-insulting-messages-facebook.shtml	None	None	None	Brett M. Christensen	None	Another Pointless Facebook Warning - Hackers Posting Insulting Messages In Your Name	ADD	None
415	Facebook '1 Lost Message' Pharmacy Spam Email	Facebook Scams	https://www.hoax-slayer.com/facebook-lost-message-spam.shtml	None	None	None	Brett M. Christensen	None	Facebook '1 Lost Message' Pharmacy Spam Email	21st October 2011	None
416	Facebook Prayer Request For Baby Found in the Bin	Facebook Scams	https://www.hoax-slayer.com/baby-bin-prayer-request.shtml	None	None	None	Brett M. Christensen	None	Facebook Prayer Request For Baby Found in the Bin	12th October 2011	None
