claim_id	claim	label	claim_url	reason	categories	speaker	checker	tags	article_title	publish_date	claim_date
127	THIS WEEK IN FAKE NEWS: Naga City NOT DECLARED by PDEA as shabu capital	None	http://verafiles.org/articles/week-fake-news-naga-city-not-declared-pdea-shabu-capital	None	None	None	None	fake news	THIS WEEK IN FAKE NEWS: Naga City NOT DECLARED by PDEA as shabu capital	July 20, 2018	None
128	SONA 2017 Promise Tracker: Infrastructure	None	http://verafiles.org/articles/sona-promise-tracker-infrastructure	None	None	None	None	Duterte,SONA promise tracker,infrastructure	SONA 2017 Promise Tracker: Infrastructure	July 20, 2018	None
129	SONA 2017 PROMISE TRACKER: Environment	None	http://verafiles.org/articles/environment	None	None	None	None	Duterte,SONA promise tracker,environment	SONA 2017 PROMISE TRACKER: Environment	July 19, 2018	None
130	SONA 2017 PROMISE TRACKER: Economy	None	http://verafiles.org/articles/sona-promise-tracker-economy	None	None	None	None	SONA promise tracker,SONA 2017,SONA2018	SONA 2017 PROMISE TRACKER: Economy	July 19, 2018	None
131	VERA FILES FACT CHECK: Noynoy Aquino 'arrested' for graft FAKE NEWS	FAKE	http://verafiles.org/articles/vera-files-fact-check-noynoy-aquino-arrested-graft-fake-news	None	None	None	None	fake news	VERA FILES FACT CHECK: Noynoy Aquino 'arrested' for graft FAKE NEWS	July 19, 2018	None
132	Issues in the draft Constitution of Duterte’s Con-Com	None	http://verafiles.org/articles/issues-draft-constitution-dutertes-con-com	None	None	None	None	federalism,Federal Philippines,federal charter	Issues in the draft Constitution of Duterte’s Con-Com	July 18, 2018	None
133	VERA FILES FACT CHECK: In latest draft charter, transition president and vice president to be elected	None	http://verafiles.org/articles/vera-files-fact-check-latest-draft-charter-transition-presid	None	None	None	None	federal charter,transition provision	VERA FILES FACT CHECK: In latest draft charter, transition president and vice president to be elected	July 17, 2018	None
134	VERA FILES FACT SHEET: Draft federal charter doubles number of constitutional commissions	None	http://verafiles.org/articles/vera-files-fact-sheet-draft-federal-charter-doubles-number-c	None	None	None	None	federalism,Federal Philippines,federal charter	VERA FILES FACT SHEET: Draft federal charter doubles number of constitutional commissions	July 17, 2018	None
135	VERA FILES FACT CHECK: Poe DID NOT say Duterte 'impresses' her	FALSE	http://verafiles.org/articles/vera-files-fact-check-poe-did-not-say-duterte-impresses-her	None	None	None	None	Grace Poe,fake news	VERA FILES FACT CHECK: Poe DID NOT say Duterte 'impresses' her	July 17, 2018	None
136	VERA FILES FACT CHECK: Website carries MISLEADING photo in Halili assassination story	MISLEADING	http://verafiles.org/articles/vera-files-fact-check-website-carries-misleading-photo-halil	None	None	None	None	fake news,Antonio Halili	VERA FILES FACT CHECK: Website carries MISLEADING photo in Halili assassination story	July 17, 2018	None
137	VERA FILES FACT CHECK: LP DID NOT get youth 'drunk' to join rally	FAKE	http://verafiles.org/articles/vera-files-fact-check-lp-did-not-get-youth-drunk-join-rally	None	None	None	None	fake news,Kaya Natin! Youth,protest party	VERA FILES FACT CHECK: LP DID NOT get youth 'drunk' to join rally	July 16, 2018	None
138	VERA FILES FACT CHECK: Pro-Duterte vlogger makes MISLEADING claim about CHR expenses in online post	MISLEADING	http://verafiles.org/articles/vera-files-fact-check-pro-duterte-vlogger-makes-misleading-c	None	None	None	None	fake news,CHR training expenses	VERA FILES FACT CHECK: Pro-Duterte vlogger makes MISLEADING claim about CHR expenses in online post	July 14, 2018	None
139	THIS WEEK IN FAKE NEWS: Story on Catholic group criticizing Fr. Robert Reyes MISLEADING	MISLEADING	http://verafiles.org/articles/week-fake-news-story-catholic-group-criticizing-fr-robert-re	None	None	None	None	fake news,Fr. Robert Reyes	THIS WEEK IN FAKE NEWS: Story on Catholic group criticizing Fr. Robert Reyes MISLEADING	July 13, 2018	None
140	​VERA FILES FACT CHECK: Online post connecting LP to Halili killing MISLEADING	MISLEADING	http://verafiles.org/articles/vera-files-fact-check-online-post-connecting-lp-halili-killi	None	None	None	None	fake news,Antonio Halili	​VERA FILES FACT CHECK: Online post connecting LP to Halili killing MISLEADING	July 13, 2018	None
141	​VERA FILES FACT SHEET: Lawless violence grounds for martial law in draft charter	None	http://verafiles.org/articles/vera-files-fact-sheet-lawless-violence-grounds-martial-law-d	None	None	None	None	Federal Philippines,national security,cybersecurity,lawless violence	​VERA FILES FACT SHEET: Lawless violence grounds for martial law in draft charter	July 12, 2018	None
142	VERA FILES FACT CHECK: Bato Dela Rosa 'murder' at BuCor a HOAX	FAKE	http://verafiles.org/articles/vera-files-fact-check-bato-dela-rosa-murder-bucor-hoax	None	None	None	None	fake news,death hoax,Bato Dela Rosa	VERA FILES FACT CHECK: Bato Dela Rosa 'murder' at BuCor a HOAX	July 12, 2018	None
143	​VERA FILES FACT SHEET: Draft charter defines, bans political dynasties	None	http://verafiles.org/articles/vera-files-fact-sheet-draft-charter-defines-bans-political-d	None	None	None	None	political dynasty,federal charter,political party	​VERA FILES FACT SHEET: Draft charter defines, bans political dynasties	July 11, 2018	None
144	VERA FILES FACT SHEET: Impeachment and the judiciary in the ‘Federal Republic of the Philippines’	None	http://verafiles.org/articles/vera-files-fact-sheet-impeachment-and-justice-federal-republ	None	None	None	None	impeachment,Federal Philippines,Federal Judiciary	VERA FILES FACT SHEET: Impeachment and the judiciary in the ‘Federal Republic of the Philippines’	July 10, 2018	None
145	​VERA FILES FACT CHECK: Enrile DID NOT 'slap' Sotto for proposing De Lima 'release'	FAKE	http://verafiles.org/articles/vera-files-fact-check-enrile-did-not-slap-sotto-proposing-de	None	None	None	None	fake news	​VERA FILES FACT CHECK: Enrile DID NOT 'slap' Sotto for proposing De Lima 'release'	July 10, 2018	None
146	VERA FILES FACT SHEET: The 1987 Constitution and Concom draft compared	None	http://verafiles.org/articles/vera-files-fact-sheet-1987-constitution-and-concom-draft-com	None	None	None	None	Federal Philippines,Concom draft,1987 constitution	VERA FILES FACT SHEET: The 1987 Constitution and Concom draft compared	July 10, 2018	None
147	VERA FILES FACT SHEET: How the Consultative Committee pictures a ‘Federal Republic of the Philippines’	None	http://verafiles.org/articles/vera-files-fact-sheet-how-consultative-committee-pictures-fe	None	None	None	None	federalism,Consultative Committee	VERA FILES FACT SHEET: How the Consultative Committee pictures a ‘Federal Republic of the Philippines’	July 09, 2018	None
148	VERA FILES FACT CHECK: RMN posts FAKE report, uses SATIRE as real news	FAKE	http://verafiles.org/articles/vera-files-fact-check-rmn-posts-fake-report-uses-satire-real	None	None	None	None	fake news	VERA FILES FACT CHECK: RMN posts FAKE report, uses SATIRE as real news	July 07, 2018	None
149	THIS WEEK IN FAKE NEWS: Story on priests planning a signature campaign against Duterte UNPROVEN	None	http://verafiles.org/articles/week-fake-news-story-priests-planning-signature-campaign-aga	None	None	None	None	fake news	THIS WEEK IN FAKE NEWS: Story on priests planning a signature campaign against Duterte UNPROVEN	July 06, 2018	None
150	VERA FILES FACT CHECK: FAKE story about Hontiveros filing bill raising senior age to 65 REVIVED	FAKE	http://verafiles.org/articles/vera-files-fact-check-fake-story-about-hontiveros-filing-bil	None	None	None	None	fake news	VERA FILES FACT CHECK: FAKE story about Hontiveros filing bill raising senior age to 65 REVIVED	July 06, 2018	None
151	​VERA FILES FACT CHECK: Joma Sison DID NOT say he wants Duterte replaced by Robredo	None	http://verafiles.org/articles/vera-files-fact-check-joma-sison-did-not-say-he-wants-dutert	None	None	None	None	false news	​VERA FILES FACT CHECK: Joma Sison DID NOT say he wants Duterte replaced by Robredo	July 05, 2018	None
152	VERA FILES FACT CHECK: Report on Recto calling Duterte a 'crazy dog' OLD and FALSE	FALSE	http://verafiles.org/articles/vera-files-fact-check-report-recto-calling-duterte-crazy-dog	None	None	None	None	false news	VERA FILES FACT CHECK: Report on Recto calling Duterte a 'crazy dog' OLD and FALSE	July 05, 2018	None
153	Laurio’s post, "Ito Pala ang Build, Build, Build… (So this is the Build, Build, Build...)," carried screengrabs of a June 28 Reporter's Notebook episode on the June 19 erosion of almost a third of the P140 million dike in San Simon town, two days before its target completion date.	None	http://verafiles.org/articles/vera-files-fact-check-anti-duterte-blogger-posts-inaccurate	The San Simon flood control project is not under the Duterte administration’s P9 trillion ($180 billion) Build, Build, Build infrastructure program.	None	None	None	infrastructure,pinoy ako blog	​VERA FILES FACT CHECK: Anti-Duterte blogger posts inaccurate claim on ‘Build, Build, Build’ project	July 05, 2018	None
154	VERA FILES FACT CHECK: Duterte and Tagle conversation FAKE NEWS	FAKE	http://verafiles.org/articles/vera-files-fact-check-duterte-and-tagle-conversation-fake-ne	None	None	None	None	fake news	VERA FILES FACT CHECK: Duterte and Tagle conversation FAKE NEWS	July 02, 2018	None
155	The material shared by The Untold History of the Philippines was a May 23 Facebook post by the page Ang Kapal Na Nga, Ang Kupal Pa. It publishes mostly content against the critics of President Rodrigo Duterte, and at times singles out the oppositional Liberal Party, which has long been associated with the Aquinos since Ninoy’s involvement in national politics in the 1960s.	None	http://verafiles.org/articles/vera-files-fact-check-online-post-rewrites-and-distorts-aqui	Historical accounts, official government records and several news reports show that majority of the claims made by News Galore and the Facebook pages were inaccurate, and sometimes, downright false.	None	None	None	fake news,Noynoy Aquino	VERA FILES FACT CHECK: Online post REWRITES and DISTORTS Aquino family history	June 29, 2018	None
156	THIS WEEK IN FAKE NEWS: Duterte DID NOT comment on Bongbong Marcos’ purported VP recount win	None	http://verafiles.org/articles/week-fake-news-duterte-did-not-comment-bongbong-marcos-purpo	None	None	None	None	fake news	THIS WEEK IN FAKE NEWS: Duterte DID NOT comment on Bongbong Marcos’ purported VP recount win	June 29, 2018	None
157	VERA FILES FACT CHECK: Old photos, claims with no basis used in FALSE story vs clergy	FALSE	http://verafiles.org/articles/vera-files-fact-check-old-photos-claims-no-basis-used-false	None	None	None	None	false news	VERA FILES FACT CHECK: Old photos, claims with no basis used in FALSE story vs clergy	June 26, 2018	None
158	VERA FILES FACT CHECK: Tagle DID NOT say church leaders 'should govern PH'	FAKE	http://verafiles.org/articles/vera-files-fact-check-tagle-did-not-say-church-leaders-shoul	None	None	None	None	fake news	VERA FILES FACT CHECK: Tagle DID NOT say church leaders 'should govern PH'	June 26, 2018	None
159	VERA FILES FACT CHECK: Robredo DID NOT say her job is to 'disrupt Duterte admin'	None	http://verafiles.org/articles/vera-files-fact-check-robredo-did-not-say-her-job-disrupt-du	None	None	None	None	fake news	VERA FILES FACT CHECK: Robredo DID NOT say her job is to 'disrupt Duterte admin'	June 26, 2018	None
160	VERA FILES FACT CHECK: Salmonella DOES NOT multiply in refrigerated eggs	FAKE	http://verafiles.org/articles/vera-files-fact-check-salmonella-does-not-multiply-refrigera	None	None	None	None	fake news,salmonella	VERA FILES FACT CHECK: Salmonella DOES NOT multiply in refrigerated eggs	June 25, 2018	None
161	VERA FILES FACT CHECK: Duterte blows hot and cold with the Reds	None	http://verafiles.org/articles/vera-files-fact-check-duterte-blows-hot-and-cold-reds	None	None	None	None	Duterte,peace talks,CPP-NPA-NDF	VERA FILES FACT CHECK: Duterte blows hot and cold with the Reds	June 24, 2018	None
162	VERA FILES FACT CHECK: Post claiming Boracay cleaned up weeks after shutdown has NO BASIS	FAKE	http://verafiles.org/articles/vera-files-fact-check-post-claiming-boracay-cleaned-weeks-af	None	None	None	None	fake news,boracay	VERA FILES FACT CHECK: Post claiming Boracay cleaned up weeks after shutdown has NO BASIS	June 22, 2018	None
163	THIS WEEK IN FAKE NEWS: Aquino family DID NOT destroy Marcos mansion	None	http://verafiles.org/articles/week-fake-news-aquino-family-did-not-destroy-marcos-mansion	None	None	None	None	Marcos,fake news,Aquino	THIS WEEK IN FAKE NEWS: Aquino family DID NOT destroy Marcos mansion	June 22, 2018	None
164	VERA FILES FACT CHECK: Corpses of foreigners found in Boracay FAKE NEWS	FAKE	http://verafiles.org/articles/vera-files-fact-check-corpses-foreigners-found-boracay-fake	None	None	None	None	fake news	VERA FILES FACT CHECK: Corpses of foreigners found in Boracay FAKE NEWS	June 22, 2018	None
165	VERA FILES FACT CHECK: Website MISLEADS with outdated story on Bongbong's electoral protest	MISLEADING	http://verafiles.org/articles/vera-files-fact-check-website-misleads-outdated-story-bongbo	None	None	None	None	false news	VERA FILES FACT CHECK: Website MISLEADS with outdated story on Bongbong's electoral protest	June 22, 2018	None
166	VERA FILES FACT CHECK: Website MISLEADS with outdated story on plunder rap vs Aquino	MISLEADING	http://verafiles.org/articles/vera-files-fact-check-website-misleads-outdated-story-plunde	None	None	None	None	false news	VERA FILES FACT CHECK: Website MISLEADS with outdated story on plunder rap vs Aquino	June 22, 2018	None
167	VERA FILES FACT CHECK: Debunked FAKE NEWS on opinion of 'legal expert' about ICC back on social media	FAKE	http://verafiles.org/articles/vera-files-fact-check-debunked-fake-news-opinion-legal-exper	None	None	None	None	fake news	VERA FILES FACT CHECK: Debunked FAKE NEWS on opinion of 'legal expert' about ICC back on social media	June 22, 2018	None
168	Silent No More PH, which puts out content critical of the current administration, posted	None	http://verafiles.org/articles/vera-files-fact-check-anti-duterte-facebook-page-uses-fake-p	The two photos are not of a crisis meeting as the Facebook post suggests. A quick image reverse search instead shows they are of a May 28 Duterte meeting with Congress leaders and members of Bangsmoro Transition Commission (BTC).	None	None	None	fake news	VERA FILES FACT CHECK: Anti-Duterte Facebook page uses fake photos, falsely hints current admin in crisis	June 18, 2018	None
169	On June 1, the page posted two photos placed side by side: the first, labeled “BEFORE,” showing an inlet canal full of garbage, and the second, labeled “AFTER,” showing the same canal already cleaned.	None	http://verafiles.org/articles/vera-files-fact-check-facebook-post-uses-fake-photos-prop-du	A reverse image search shows both photos were actually from February 2018, contrary to Philippine Shocking History’s claim.	None	None	None	false news	VERA FILES FACT CHECK: Facebook post uses fake photos to prop up Duterte gov’t	June 16, 2018	None
170	THIS WEEK IN FAKE NEWS: Robredo DID NOT call Duterte ‘useless’	None	http://verafiles.org/articles/week-fake-news-robredo-did-not-call-duterte-useless	None	None	None	None	fake news	THIS WEEK IN FAKE NEWS: Robredo DID NOT call Duterte ‘useless’	June 15, 2018	None
171	​VERA FILES FACT CHECK: Trillanes 'ready' to die, already saying his goodbyes FAKE NEWS	FAKE	http://verafiles.org/articles/vera-files-fact-check-trillanes-ready-die-already-saying-his	None	None	None	None	fake news	​VERA FILES FACT CHECK: Trillanes 'ready' to die, already saying his goodbyes FAKE NEWS	June 15, 2018	None
172	​VERA FILES FACT CHECK: Robredo DID NOT 'brag' and say she would have gone to war vs China	FAKE	http://verafiles.org/articles/vera-files-fact-check-robredo-did-not-brag-and-say-she-would	None	None	None	None	fake news	​VERA FILES FACT CHECK: Robredo DID NOT 'brag' and say she would have gone to war vs China	June 15, 2018	None
173	Bearing the headline, “Breaking News! Kadamay Leader’s Deepest Darkest Secret Revealed,” the post included a photo of a house and lot, supposedly owned by a certain “Belinda Gruta,” a “low-profile activist” of Kadamay.	None	http://verafiles.org/articles/vera-files-fact-check-online-post-uses-fake-photos-falsely-c	The photo is fake.	None	None	None	Kadamay,fake news	VERA FILES FACT CHECK: Online post uses fake photos, falsely claims Kadamay leader owns P10.5M home	June 14, 2018	None
174	​VERA FILES FACT CHECK: Bato Dela Rosa 'sex tape' a HOAX	FAKE	http://verafiles.org/articles/vera-files-fact-check-bato-dela-rosa-sex-tape-hoax	None	None	None	None	fake news	​VERA FILES FACT CHECK: Bato Dela Rosa 'sex tape' a HOAX	June 14, 2018	None
175	VERA FILES FACT CHECK: Website MISLEADS with inaccurate headline about Sereno's possible disbarment	MISLEADING	http://verafiles.org/articles/vera-files-fact-check-website-misleads-inaccurate-headline-a	None	None	None	None	misleading	VERA FILES FACT CHECK: Website MISLEADS with inaccurate headline about Sereno's possible disbarment	June 13, 2018	None
176	VERA FILES FACT CHECK: Online post MISLEADS with rehashed story on House's investigation of FVR over land lease deal	MISLEADING	http://verafiles.org/articles/vera-files-fact-check-online-post-misleads-rehashed-story-ho	None	None	None	None	misleading	VERA FILES FACT CHECK: Online post MISLEADS with rehashed story on House's investigation of FVR over land lease deal	June 12, 2018	None
177	​VERA FILES FACT CHECK: Website posts MISLEADING report on June #WalangPasok announcements	MISLEADING	http://verafiles.org/articles/vera-files-fact-check-website-posts-misleading-report-june-w	None	None	None	None	misleading	​VERA FILES FACT CHECK: Website posts MISLEADING report on June #WalangPasok announcements	June 11, 2018	None
178	​VERA FILES FACT CHECK: France's Macron DID NOT call Duterte a 'role model'	FAKE	http://verafiles.org/articles/vera-files-fact-check-frances-macron-did-not-call-duterte-ro	None	None	None	None	fake news	​VERA FILES FACT CHECK: France's Macron DID NOT call Duterte a 'role model'	June 09, 2018	None
179	VERA FILES FACT CHECK: Bam Aquino DID NOT say Duterte made many Filipinos poor	FALSE	http://verafiles.org/articles/vera-files-fact-check-bam-aquino-did-not-say-duterte-made-ma	None	None	None	None	false news	VERA FILES FACT CHECK: Bam Aquino DID NOT say Duterte made many Filipinos poor	June 09, 2018	None
180	Duterte, warning he will “make radical changes in the days to come,” upon his arrival from South Korea June 5 said:	None	http://verafiles.org/articles/vera-files-fact-check-duterte-wrong-claim-martial-law-and-na	Instructive of the difference is how the Supreme Court ruled on former president Gloria Macapagal-Arroyo’s Proclamation No. 1017 declaring a state of national emergency in 2006.	None	None	None	Duterte,Martial Law,national emergency	VERA FILES FACT CHECK: Duterte wrong to claim martial law and national emergency are the same	June 08, 2018	None
181	THIS WEEK IN FAKE NEWS: Musician Jim Paredes DID NOT cause a flight delay	None	http://verafiles.org/articles/week-fake-news-musician-jim-paredes-did-not-cause-flight-del	None	None	None	None	fake news	THIS WEEK IN FAKE NEWS: Musician Jim Paredes DID NOT cause a flight delay	June 08, 2018	None
182	Cruz-Angeles said:	None	http://verafiles.org/articles/vera-files-fact-check-palace-social-media-consultant-makes-m	Both claims are inaccurate.	None	None	None	andres bautista,trixie cruz angeles	VERA FILES FACT CHECK: Palace social media consultant makes misleading claims on Senate probe into ex-Comelec chair Bautista	June 06, 2018	None
183	Diverting from his prepared speech, the president told the crowd his daughter Veronica “Kitty” Duterte complained about the K to 12 program and blamed education secretary Leonor Briones about it:	None	http://verafiles.org/articles/vera-files-fact-check-duterte-makes-factually-inaccurate-jok	The Enhanced Basic Educational Program Act of 2013 more popularly known as the K to 12 Program was enacted into law under the watch of former education secretary Bro. Armin Luistro and former president Benigno S. Aquino III.	None	None	None	Duterte,education,K to 12	​VERA FILES FACT CHECK: Duterte makes factually inaccurate joke about K-12	June 06, 2018	None
184	​VERA FILES FACT CHECK: ICC case vs Duterte NOT 'thrown out'	FAKE	http://verafiles.org/articles/vera-files-fact-check-icc-case-vs-duterte-not-thrown-out	None	None	None	None	fake news	​VERA FILES FACT CHECK: ICC case vs Duterte NOT 'thrown out'	June 06, 2018	None
185	​VERA FILES FACT CHECK: Pentagon to bomb man-made islands in South China Sea FAKE NEWS	FAKE	http://verafiles.org/articles/vera-files-fact-check-pentagon-bomb-man-made-islands-south-c	None	None	None	None	fake news	​VERA FILES FACT CHECK: Pentagon to bomb man-made islands in South China Sea FAKE NEWS	June 05, 2018	None
186	VERA FILES FACT CHECK: The scheme behind scams: Why death hoaxes don’t die	None	http://verafiles.org/articles/vera-files-fact-check-scheme-behind-scams-why-death-hoaxes-d	None	None	None	None	death hoax	VERA FILES FACT CHECK: The scheme behind scams: Why death hoaxes don’t die	June 05, 2018	None
187	VERA FILES FACT CHECK: Trillanes' suspension IS NOT Sotto's 'top priority' as Senate president	FAKE	http://verafiles.org/articles/vera-files-fact-check-trillanes-suspension-not-sottos-top-pr	None	None	None	None	fake news	VERA FILES FACT CHECK: Trillanes' suspension IS NOT Sotto's 'top priority' as Senate president	June 04, 2018	None
188	VERA FILES FACT CHECK: Senate is NOT ORDERING ex-COMELEC chief’s arrest	FALSE	http://verafiles.org/articles/vera-files-fact-check-senate-not-ordering-ex-comelec-chiefs	None	None	None	None	false news	VERA FILES FACT CHECK: Senate is NOT ORDERING ex-COMELEC chief’s arrest	June 02, 2018	None
189	THIS WEEK IN FAKE NEWS: Sotto DID NOT say Sara Duterte should be the only one to replace her father	None	http://verafiles.org/articles/week-fake-news-sotto-did-not-say-sara-duterte-should-be-only	None	None	None	None	fake news	THIS WEEK IN FAKE NEWS: Sotto DID NOT say Sara Duterte should be the only one to replace her father	June 01, 2018	None
190	VERA FILES FACT CHECK: Online post claiming relationship between Hontiveros and Rep. Villarin FAKE NEWS	None	http://verafiles.org/articles/vera-files-fact-check-online-post-claiming-relationship-betw	None	None	None	None	fake news	VERA FILES FACT CHECK: Online post claiming relationship between Hontiveros and Rep. Villarin FAKE NEWS	May 31, 2018	None
191	VERA FILES FACT CHECK: In his own words: Respecting women, Duterte-style, Part 2	None	http://verafiles.org/articles/vera-files-fact-check-his-own-words-respecting-women-duterte-1	None	None	None	None	Duterte,women	VERA FILES FACT CHECK: In his own words: Respecting women, Duterte-style, Part 2	May 31, 2018	None
192	​VERA FILES FACT CHECK: Online posts MISLEAD with old story on Noynoy Aquino's undistributed Yolanda funds	None	http://verafiles.org/articles/vera-files-fact-check-online-posts-mislead-old-story-noynoy	None	None	None	None	fake news,misleading	​VERA FILES FACT CHECK: Online posts MISLEAD with old story on Noynoy Aquino's undistributed Yolanda funds	May 30, 2018	None
193	VERA FILES FACT CHECK: Online post about Duterte 'rejecting' Robredo's proposal to 'legalize' drugs rehashed, FAKE NEWS	None	http://verafiles.org/articles/vera-files-fact-check-online-post-about-duterte-rejecting-ro	None	None	None	None	war on drugs,Leni Robredo	VERA FILES FACT CHECK: Online post about Duterte 'rejecting' Robredo's proposal to 'legalize' drugs rehashed, FAKE NEWS	May 29, 2018	None
194	​VERA FILES FACT CHECK: Website FALSELY links Noynoy Aquino to the stalled P557.8-M projects in Cebu	FALSE	http://verafiles.org/articles/vera-files-fact-check-website-falsely-links-noynoy-aquino-st	None	None	None	None	COA,Cebu's stalled infrastructure projects,Tomas Osmeña	​VERA FILES FACT CHECK: Website FALSELY links Noynoy Aquino to the stalled P557.8-M projects in Cebu	May 29, 2018	None
195	VERA FILES FACT CHECK: Duterte, Calida give conflicting versions of West Philippine Sea arbitral tribunal ruling	None	http://verafiles.org/articles/vera-files-fact-check-duterte-calida-give-conflicting-versio	None	None	None	None	Duterte,west philippine sea,calida	VERA FILES FACT CHECK: Duterte, Calida give conflicting versions of West Philippine Sea arbitral tribunal ruling	May 28, 2018	None
196	Sasot in a 17-minute Facebook video the next day slammed Hontiveros:	None	http://verafiles.org/articles/vera-files-fact-check-pro-duterte-bloggers-claim-about-china	Sasot’s claim is inaccurate.	None	None	None	China,sass sasot,nuclear power	VERA FILES FACT CHECK: Pro-Duterte blogger's claim about China nuclear history inaccurate	May 28, 2018	None
197	VERA FILES FACT CHECK: Robredo camp wants Iloilo City, NOT province, out of vote recount	None	http://verafiles.org/articles/vera-files-fact-check-robredo-camp-wants-iloilo-city-not-pro	None	None	None	None	Leni Robredo,vp poll recount	VERA FILES FACT CHECK: Robredo camp wants Iloilo City, NOT province, out of vote recount	May 28, 2018	None
198	VERA FILES FACT CHECK: De Lima WILL NOT be transferred to Bilibid	FAKE	http://verafiles.org/articles/vera-files-fact-check-de-lima-will-not-be-transferred-bilibi	None	None	None	None	false news	VERA FILES FACT CHECK: De Lima WILL NOT be transferred to Bilibid	May 25, 2018	None
199	THIS WEEK IN FAKE NEWS: Sereno DID NOT 'lose it' and curse at Duterte	None	http://verafiles.org/articles/week-fake-news-sereno-did-not-lose-it-and-curse-duterte	None	None	None	None	fake news	THIS WEEK IN FAKE NEWS: Sereno DID NOT 'lose it' and curse at Duterte	May 25, 2018	None
200	THIS WEEK IN FAKE NEWS: Legarda DID NOT scold Robredo and ask her to resign	None	http://verafiles.org/articles/week-fake-news-legarda-did-not-scold-robredo-and-ask-her-res	None	None	None	None	fake news	THIS WEEK IN FAKE NEWS: Legarda DID NOT scold Robredo and ask her to resign	May 18, 2018	None
201	VERA FILES FACT CHECK: Tulfo brothers NOT ‘found innocent’ in DOT ad deal probe	FAKE	http://verafiles.org/articles/vera-files-fact-check-tulfo-brothers-not-found-innocent-dot	None	None	None	None	fake news	VERA FILES FACT CHECK: Tulfo brothers NOT ‘found innocent’ in DOT ad deal probe	May 16, 2018	None
202	VERA FILES FACT CHECK: Online post MISLEADS with previously published story of Vietnam PM praising Duterte	None	http://verafiles.org/articles/vera-files-fact-check-online-post-misleads-previously-publis	None	None	None	None	misleading	VERA FILES FACT CHECK: Online post MISLEADS with previously published story of Vietnam PM praising Duterte	May 15, 2018	None
203	VERA FILES FACT CHECK: Trillanes NOT staging coup vs Duterte	None	http://verafiles.org/articles/vera-files-fact-check-trillanes-not-staging-coup-vs-duterte	None	None	None	None	fake news	VERA FILES FACT CHECK: Trillanes NOT staging coup vs Duterte	May 15, 2018	None
204	VERA FILES FACT CHECK: LP to file quo warranto vs Duterte cabinet FAKE NEWS	None	http://verafiles.org/articles/vera-files-fact-check-lp-file-quo-warranto-vs-duterte-cabine	None	None	None	None	fake news	VERA FILES FACT CHECK: LP to file quo warranto vs Duterte cabinet FAKE NEWS	May 14, 2018	None
205	VERA FILES FACT CHECK: Online post MISLEADS by recycling "most stupid politician" comment of Duterte vs Pangilinan	None	http://verafiles.org/articles/vera-files-fact-check-online-post-misleads-recycling-most-st	None	None	None	None	fake news,misleading	VERA FILES FACT CHECK: Online post MISLEADS by recycling "most stupid politician" comment of Duterte vs Pangilinan	May 14, 2018	None
206	VERA FILES FACT SHEET: Barangay elections, by the numbers	None	http://verafiles.org/articles/vera-files-fact-sheet-barangay-elections-numbers	None	None	None	None	barangay elections,fact sheet	VERA FILES FACT SHEET: Barangay elections, by the numbers	May 13, 2018	None
207	VERA FILES FACT CHECK: Website MISLEADS with outdated story on 'evidence' of Duterte ouster plot	None	http://verafiles.org/articles/vera-files-fact-check-website-misleads-outdated-story-eviden	None	None	None	None	fake news,misleading	VERA FILES FACT CHECK: Website MISLEADS with outdated story on 'evidence' of Duterte ouster plot	May 11, 2018	None
208	VERA FILES FACT CHECK: Actor Bill Pullman DID NOT laugh at Robredo for 'copying' line from his movie	None	http://verafiles.org/articles/vera-files-fact-check-actor-bill-pullman-did-not-laugh-robre	None	None	None	None	fake news	VERA FILES FACT CHECK: Actor Bill Pullman DID NOT laugh at Robredo for 'copying' line from his movie	May 11, 2018	None
209	THIS WEEK IN FAKE NEWS: Mark Zuckerberg will NOT delete Facebook	None	http://verafiles.org/articles/week-fake-news-mark-zuckerberg-will-not-delete-facebook	None	None	None	None	fake news	THIS WEEK IN FAKE NEWS: Mark Zuckerberg will NOT delete Facebook	May 11, 2018	None
210	​VERA FILES FACT CHECK: US a willing mediator NOT meddler in PH-Kuwait row	None	http://verafiles.org/articles/vera-files-fact-check-us-willing-mediator-not-meddler-ph-kuw	None	None	None	None	fake news	​VERA FILES FACT CHECK: US a willing mediator NOT meddler in PH-Kuwait row	May 10, 2018	None
211	​VERA FILES FACT CHECK: Story claiming Robredo loses post to Marcos in vote recount NOT TRUE	FAKE	http://verafiles.org/articles/vera-files-fact-check-story-claiming-robredo-loses-post-marc	None	None	None	None	fake news	​VERA FILES FACT CHECK: Story claiming Robredo loses post to Marcos in vote recount NOT TRUE	May 10, 2018	None
212	VERA FILES FACT CHECK: Website posts FAKE report claiming Albayalde showed 'real ferocious side' vs ‘Yellows’	None	http://verafiles.org/articles/vera-files-fact-check-website-posts-fake-report-claiming-alb	None	None	None	None	false news,liberal party,oscar albayalde	VERA FILES FACT CHECK: Website posts FAKE report claiming Albayalde showed 'real ferocious side' vs ‘Yellows’	May 09, 2018	None
